"Time (s)","Sound pressure level (dB)"
8.877800058E1,-3.528344359E1
8.888724387E1,-3.464770614E1
8.899479546E1,-3.381510072E1
8.910365375E1,-3.367234364E1
8.921132762E1,-3.316014072E1
8.932021837E1,-3.321650989E1
8.942819717E1,-3.304158976E1
8.953711104E1,-3.304710714E1
8.964491854E1,-3.323753239E1
8.975375733E1,-3.329160164E1
8.986119717E1,-3.375585861E1
8.996986050E1,-3.408246115E1
9.007787212E1,-3.435050029E1
9.018659004E1,-3.473412619E1
9.029468875E1,-3.512807290E1
9.040204300E1,-3.536351289E1
9.051053737E1,-3.591226644E1
9.061913042E1,-3.616970466E1
9.072789025E1,-3.682995364E1
9.083565950E1,-3.714714997E1
9.094231175E1,-3.773243474E1
9.105013558E1,-3.817098459E1
9.115855529E1,-3.933246735E1
9.126721537E1,-3.985328137E1
9.137564321E1,-4.049481284E1
9.148442892E1,-4.097856536E1
9.159309358E1,-4.170106709E1
9.170197312E1,-4.226857002E1
9.181065417E1,-4.279848831E1
9.191930446E1,-4.345966209E1
9.202785779E1,-4.399973528E1
9.213667883E1,-4.471505476E1
9.224459662E1,-4.507478968E1
9.235031008E1,-4.591068962E1
9.245699946E1,-4.613930161E1
9.256125117E1,-4.707273615E1
9.267021800E1,-4.735334211E1
9.277785150E1,-4.836127990E1
9.288633704E1,-4.892842065E1
9.299449421E1,-4.933562503E1
9.310308850E1,-4.977175402E1
9.321083754E1,-5.024279865E1
9.331705446E1,-5.039576620E1
9.342565033E1,-5.099839590E1
9.353459837E1,-5.124062733E1
9.364332517E1,-5.159920890E1
9.375035708E1,-5.188079820E1
9.385738313E1,-5.210678190E1
9.396891492E1,-5.247679705E1
9.407775208E1,-5.310631519E1
9.418641808E1,-5.298833666E1
9.429444596E1,-5.358846033E1
9.440323463E1,-5.368802119E1
9.451112633E1,-5.400707697E1
9.461980563E1,-5.439915908E1
9.472778046E1,-5.438292113E1
9.483431771E1,-5.486724642E1
9.494317725E1,-5.485217403E1
9.505199025E1,-5.547240461E1
9.516064221E1,-5.537980181E1
9.526927800E1,-5.583886670E1
9.537762808E1,-5.635080000E1
9.548634383E1,-5.672269797E1
9.559446475E1,-5.680864498E1
9.570298875E1,-5.715535848E1
9.581116083E1,-5.733735662E1
9.591997250E1,-5.784570660E1
9.602767458E1,-5.799205116E1
9.613645529E1,-5.834495162E1
9.624435696E1,-5.882629281E1
9.635320221E1,-5.885258840E1
9.646100033E1,-5.938588081E1
9.656981429E1,-5.945251125E1
9.667752504E1,-6.007369554E1
9.678615396E1,-6.089771468E1
9.689430983E1,-6.087387604E1
9.700087225E1,-6.109438213E1
9.710947483E1,-6.125663927E1
9.721830387E1,-6.200078088E1
9.732700033E1,-6.666531760E1
9.743553442E1,-2.766795370E1
9.754429892E1,-2.609757614E1
9.765198346E1,-2.773223705E1
9.776079037E1,-2.943485402E1
9.786939267E1,-3.340952641E1
9.797758796E1,-3.573946672E1
9.808619179E1,-3.826660508E1
9.819408700E1,-4.001611829E1
9.830290367E1,-4.163067156E1
9.841089408E1,-4.040432435E1
9.851603287E1,-3.915251021E1
9.862469954E1,-3.774991962E1
9.873351796E1,-3.647378516E1
9.884230725E1,-3.570459933E1
9.895109104E1,-3.481528854E1
9.905999437E1,-3.452391960E1
9.916873425E1,-3.397654667E1
9.927629354E1,-3.372787479E1
9.938493558E1,-3.372648250E1
9.949366446E1,-3.382653385E1
9.960229900E1,-3.386346891E1
9.971088942E1,-3.416248405E1
9.981914312E1,-3.425308333E1
9.992754046E1,-3.454677709E1
1.000353998E2,-3.476260603E1
1.001439657E2,-3.511968573E1
1.002525018E2,-3.549306986E1
1.003609258E2,-3.572983763E1
1.004694586E2,-3.649881527E1
1.005773722E2,-3.710526240E1
1.006859626E2,-3.741466702E1
1.007941095E2,-3.799293102E1
1.009027940E2,-3.837918246E1
1.010106027E2,-3.900172539E1
1.011195025E2,-3.948819020E1
1.012274377E2,-4.002625820E1
1.013362712E2,-4.058723759E1
1.014438320E2,-4.110241393E1
1.015508447E2,-4.173831143E1
1.016596355E2,-4.229853960E1
1.017652039E2,-4.343682357E1
1.018722423E2,-4.399552292E1
1.019773473E2,-4.469644097E1
1.020859471E2,-4.512180854E1
1.021940423E2,-4.590574300E1
1.023026903E2,-4.619718439E1
1.024107484E2,-4.703641053E1
1.025195226E2,-4.737767764E1
1.026274250E2,-4.807644339E1
1.027316641E2,-4.847162515E1
1.028403498E2,-4.907965018E1
1.029491975E2,-4.955768131E1
1.030581013E2,-5.004140984E1
1.031670693E2,-5.054883039E1
1.032727363E2,-5.074474290E1
1.033771746E2,-5.171714523E1
1.034858004E2,-5.215040239E1
1.035940117E2,-5.252549599E1
1.037028356E2,-5.275172559E1
1.038105440E2,-5.320996953E1
1.039192764E2,-5.332340199E1
1.040273417E2,-5.386267799E1
1.041361460E2,-5.375653359E1
1.042439648E2,-5.430962066E1
1.043526733E2,-5.441638495E1
1.044606644E2,-5.487410729E1
1.045694745E2,-5.505821066E1
1.046773449E2,-5.559814061E1
1.047861149E2,-5.585421520E1
1.048938387E2,-5.612793932E1
1.050025882E2,-5.613096838E1
1.051104879E2,-5.661309236E1
1.052192343E2,-5.667286481E1
1.053272112E2,-5.717772028E1
1.054358972E2,-5.735001583E1
1.055438488E2,-5.750845809E1
1.056524885E2,-5.811000351E1
1.057605747E2,-5.796272878E1
1.058692639E2,-5.884244739E1
1.059770427E2,-5.912150001E1
1.060840380E2,-5.924744443E1
1.061925850E2,-5.979449333E1
1.063017790E2,-5.999923299E1
1.064104464E2,-6.021896372E1
1.065153048E2,-6.060970253E1
1.066219984E2,-6.077877276E1
1.067270617E2,-6.138726331E1
1.068356946E2,-6.111695540E1
1.069436274E2,-6.219737551E1
1.070514455E2,-6.232108429E1
1.071602345E2,-6.288027486E1
1.072686590E2,-6.348040196E1
1.073770067E2,-6.546759691E1
1.074859108E2,-7.363445064E1
1.075937610E2,-2.699357629E1
1.077024220E2,-2.480690152E1
1.078103619E2,-2.684011844E1
1.079166816E2,-2.816376569E1
1.080253355E2,-3.025898381E1
1.081342883E2,-3.184840302E1
1.082433978E2,-3.397072192E1
1.083479125E2,-3.540201317E1
1.084567100E2,-3.724827541E1
1.085679600E2,-3.656381493E1
1.086763607E2,-3.517318340E1
1.087838485E2,-3.424165988E1
1.088925491E2,-3.341551584E1
1.089987013E2,-3.261292592E1
1.091049311E2,-3.225033156E1
1.092104316E2,-3.180220148E1
1.093190369E2,-3.171710791E1
1.094270605E2,-3.156665594E1
1.095353275E2,-3.161026960E1
1.096436478E2,-3.162666504E1
1.097525590E2,-3.179843298E1
1.098603850E2,-3.209117489E1
1.099691639E2,-3.222584226E1
1.100767868E2,-3.278357703E1
1.101855305E2,-3.331302197E1
1.102936628E2,-3.356058586E1
1.104023170E2,-3.406932549E1
1.105102455E2,-3.435606784E1
1.106188324E2,-3.483142156E1
1.107269233E2,-3.524673413E1
1.108357725E2,-3.578519441E1
1.109436415E2,-3.630084808E1
1.110523444E2,-3.670207854E1
1.111603742E2,-3.738326723E1
1.112691178E2,-3.786998734E1
1.113767901E2,-3.909723651E1
1.114856467E2,-3.968036906E1
1.115934721E2,-4.035019021E1
1.116992522E2,-4.093725782E1
1.118041437E2,-4.169214538E1
1.119101508E2,-4.212099740E1
1.120190704E2,-4.296095639E1
1.121268841E2,-4.336600860E1
1.122356248E2,-4.417081610E1
1.123436200E2,-4.466528049E1
1.124523830E2,-4.517300254E1
1.125601858E2,-4.577480962E1
1.126669229E2,-4.694510383E1
1.127754138E2,-4.718473689E1
1.128842942E2,-4.798205560E1
1.129923127E2,-4.805225939E1
1.131012577E2,-4.883163845E1
1.132098746E2,-4.900785055E1
1.133184851E2,-4.952459035E1
1.134267239E2,-4.979259694E1
1.135355167E2,-5.010684388E1
1.136434664E2,-5.044925671E1
1.137522554E2,-5.064672177E1
1.138599919E2,-5.105402878E1
1.139686428E2,-5.161296752E1
1.140766485E2,-5.168141551E1
1.141851021E2,-5.196360717E1
1.142934698E2,-5.226862924E1
1.144005093E2,-5.234481366E1
1.145088351E2,-5.286315188E1
1.146157042E2,-5.281422336E1
1.147241282E2,-5.339314634E1
1.148308510E2,-5.329641722E1
1.149396515E2,-5.392632497E1
1.150512068E2,-5.392156801E1
1.151551567E2,-5.423878489E1
1.152600020E2,-5.464033654E1
1.153689506E2,-5.474911082E1
1.154767303E2,-5.527321329E1
1.155825364E2,-5.573209468E1
1.156912629E2,-5.577505121E1
1.158000733E2,-5.627910838E1
1.159087227E2,-5.642384194E1
1.160142793E2,-5.681936391E1
1.161228735E2,-5.732875480E1
1.162266127E2,-5.727501483E1
1.163349905E2,-5.793525692E1
1.164432985E2,-5.799177189E1
1.165522060E2,-5.851026428E1
1.166599730E2,-5.857676010E1
1.167684931E2,-5.934805977E1
1.168764953E2,-5.969494181E1
1.169851185E2,-6.004702939E1
1.170931175E2,-6.004465931E1
1.172006935E2,-6.103868512E1
1.173075027E2,-6.410174422E1
1.174164842E2,-6.948528113E1
1.175252956E2,-2.741128702E1
1.176340614E2,-2.794175996E1
1.177427450E2,-2.970032579E1
1.178514704E2,-3.100460073E1
1.179598651E2,-3.314857748E1
1.180637206E2,-3.624316925E1
1.181692982E2,-3.689122774E1
1.182764286E2,-3.792522942E1
1.183851484E2,-3.778409729E1
1.184931455E2,-3.719829994E1
1.186018477E2,-3.659614990E1
1.187098385E2,-3.565392541E1
1.188186024E2,-3.526580456E1
1.189264487E2,-3.456269533E1
1.190353247E2,-3.437135004E1
1.191431522E2,-3.403099454E1
1.192518825E2,-3.387269006E1
1.193596522E2,-3.387507641E1
1.194641821E2,NaN
1.195668677E2,-3.403099372E1
1.196745944E2,-3.440421645E1
1.197833422E2,-3.458678709E1
1.198885292E2,-3.493631381E1
1.199930497E2,-3.531444508E1
1.201016170E2,-3.547662284E1
1.202096688E2,-3.601814000E1
1.203186349E2,-3.618164347E1
1.204264573E2,-3.678042411E1
1.205352903E2,-3.701717275E1
1.206430590E2,-3.754696849E1
1.207518402E2,-3.787628227E1
1.208596461E2,-3.841243867E1
1.209672892E2,-3.933694252E1
1.210758435E2,-3.994633770E1
1.211842635E2,-4.032749986E1
1.212929886E2,-4.103115448E1
1.214016255E2,-4.155897509E1
1.215095902E2,-4.209808520E1
1.216184859E2,-4.272445408E1
1.217263571E2,-4.323909521E1
1.218351389E2,-4.398544348E1
1.219429305E2,-4.437163314E1
1.220516418E2,-4.519163632E1
1.221596702E2,-4.539346053E1
1.222681771E2,-4.653558890E1
1.223761147E2,-4.723511540E1
1.224848714E2,-4.755082235E1
1.225929014E2,-4.803002858E1
1.227016963E2,-4.855175282E1
1.228094550E2,-4.893202347E1
1.229182251E2,-4.953139307E1
1.230261877E2,-4.959510809E1
1.231347749E2,-5.022721942E1
1.232429162E2,-5.035601977E1
1.233517038E2,-5.060753402E1
1.234593534E2,-5.116331116E1
1.235679250E2,-5.170089356E1
1.236760445E2,-5.179098939E1
1.237828837E2,-5.234984485E1
1.238917016E2,-5.228456602E1
1.240005308E2,-5.269557322E1
1.241093030E2,-5.265908176E1
1.242148125E2,-5.322694913E1
1.243233954E2,-5.345632863E1
1.244323474E2,-5.356536751E1
1.245410622E2,-5.391128107E1
1.246462500E2,-5.407002251E1
1.247551037E2,-5.439556416E1
1.248593782E2,-5.450763436E1
1.249679724E2,-5.503277436E1
1.250760064E2,-5.540592594E1
1.251815151E2,-5.564344604E1
1.252901427E2,-5.589212884E1
1.253948780E2,-5.637247946E1
1.255037785E2,-5.638710849E1
1.256094122E2,-5.702284849E1
1.257181182E2,-5.717050957E1
1.258259672E2,-5.744432371E1
1.259314510E2,-5.756757178E1
1.260401637E2,-5.815890090E1
1.261489251E2,-5.842308032E1
1.262576295E2,-5.839885712E1
1.263645649E2,-5.901665972E1
1.264729961E2,-5.981768808E1
1.265815873E2,-5.941697025E1
1.266859976E2,-6.023258931E1
1.267925055E2,-6.015107388E1
1.269012107E2,-6.085118181E1
1.270092084E2,-6.114710401E1
1.271175120E2,-6.143381818E1
1.272255452E2,-6.211369067E1
1.273341417E2,-6.364067577E1
1.274424443E2,-7.129349597E1
1.275483818E2,-2.708566424E1
1.276571648E2,-2.581867179E1
1.277658770E2,-2.902213738E1
1.278743654E2,-3.130739529E1
1.279830846E2,-3.270606674E1
1.280919806E2,-3.517621726E1
1.282006483E2,-3.669324996E1
1.283092982E2,-3.850713241E1
1.284181920E2,-3.866145154E1
1.285258857E2,-3.815188822E1
1.286346670E2,-3.703615275E1
1.287425293E2,-3.586935633E1
1.288508940E2,-3.519511195E1
1.289591111E2,-3.397045660E1
1.290676752E2,-3.321933756E1
1.291713260E2,NaN
1.292757523E2,-3.298943992E1
1.293843291E2,-3.300644062E1
1.294925023E2,-3.309597615E1
1.296013997E2,-3.302656569E1
1.297093816E2,-3.340542122E1
1.298182313E2,-3.347426516E1
1.299259778E2,-3.384574856E1
1.300347161E2,-3.400421381E1
1.301425492E2,-3.438681037E1
1.302513552E2,-3.467482092E1
1.303593397E2,-3.507391981E1
1.304681324E2,-3.551670827E1
1.305756981E2,-3.634154268E1
1.306843786E2,-3.662629591E1
1.307923527E2,-3.726274935E1
1.308988373E2,-3.762318838E1
1.310054777E2,-3.820218732E1
1.311135411E2,-3.869991444E1
1.312204194E2,-3.932452742E1
1.313257446E2,-3.993156478E1
1.314344723E2,-4.041310272E1
1.315423732E2,-4.115042565E1
1.316511525E2,-4.163521292E1
1.317591221E2,-4.238455055E1
1.318677151E2,-4.352785433E1
1.319756338E2,-4.422012598E1
1.320841133E2,-4.478128118E1
1.321923004E2,-4.553246236E1
1.323009070E2,-4.588066796E1
1.324089881E2,-4.676440912E1
1.325176932E2,-4.691824903E1
1.326257260E2,-4.783430421E1
1.327343368E2,-4.810944368E1
1.328423439E2,-4.870636394E1
1.329510246E2,-4.906547485E1
1.330587652E2,-4.993345364E1
1.331672698E2,-5.032366579E1
1.332754450E2,-5.081286984E1
1.333809247E2,-5.090208764E1
1.334895730E2,-5.138498030E1
1.335985355E2,-5.140721304E1
1.337071265E2,-5.173678872E1
1.338159595E2,-5.220876954E1
1.339245382E2,-5.234978074E1
1.340333894E2,-5.278534746E1
1.341423860E2,-5.294746963E1
1.342512450E2,-5.331512929E1
1.343587230E2,-5.412135920E1
1.344674110E2,-5.347765204E1
1.345754479E2,-5.412718790E1
1.346842370E2,-5.449162169E1
1.347922009E2,-5.435686428E1
1.349010007E2,-5.481575952E1
1.350088962E2,-5.493536333E1
1.351157774E2,-5.554805617E1
1.352243662E2,-5.566663012E1
1.353331752E2,-5.598775488E1
1.354417996E2,-5.598523415E1
1.355494057E2,-5.665891886E1
1.356560594E2,-5.689701758E1
1.357628229E2,-5.690103731E1
1.358714720E2,-5.754493932E1
1.359752503E2,-5.788272617E1
1.360827092E2,-5.830900870E1
1.361892262E2,-5.864094281E1
1.362960319E2,-5.895373846E1
1.364046186E2,-5.896245180E1
1.365086986E2,-5.957790614E1
1.366174977E2,-5.953303128E1
1.367254504E2,-6.010351244E1
1.368342170E2,-6.035210192E1
1.369420115E2,-6.075488595E1
1.370506330E2,-6.072311816E1
1.371587339E2,-6.135438593E1
1.372674186E2,-7.049263289E1
1.373753115E2,-3.223933120E1
1.374841250E2,-2.592348187E1
1.375920845E2,-2.747201573E1
1.377007820E2,-2.890810994E1
1.378086353E2,-3.078349680E1
1.379157464E2,-3.258151761E1
1.380246601E2,-3.422295506E1
1.381334514E2,-3.641754954E1
1.382420235E2,-3.762875797E1
1.383509631E2,-3.910141485E1
1.384586570E2,-3.936675697E1
1.385671760E2,-3.815629360E1
1.386751319E2,-3.722423693E1
1.387835977E2,-3.649470275E1
1.388919599E2,-3.598813299E1
1.390006450E2,-3.541102793E1
1.391086467E2,-3.518040312E1
1.392126803E2,-3.498416732E1
1.393212564E2,-3.486130777E1
1.394253886E2,-3.490627911E1
1.395341360E2,-3.495574733E1
1.396419811E2,-3.499612017E1
1.397507652E2,-3.523442027E1
1.398587423E2,-3.545465948E1
1.399676694E2,-3.600432223E1
1.400752095E2,-3.599926058E1
1.401836958E2,-3.656010663E1
1.402919381E2,-3.670853648E1
1.404007577E2,-3.716718955E1
1.405085378E2,-3.737785810E1
1.406171221E2,-3.785174571E1
1.407252068E2,-3.820497850E1
1.408339505E2,-3.863862224E1
1.409417300E2,-3.914574298E1
1.410494958E2,-3.940629855E1
1.411583289E2,-4.007490671E1
1.412667671E2,-4.049344242E1
1.413751594E2,-4.153877853E1
1.414839882E2,-4.201477763E1
1.415917732E2,-4.266737958E1
1.416987758E2,-4.308652941E1
1.418074170E2,-4.384895343E1
1.419160444E2,-4.408492566E1
1.420247962E2,-4.499123716E1
1.421334809E2,-4.525400638E1
1.422417759E2,-4.597827990E1
1.423505920E2,-4.645497102E1
1.424585410E2,-4.690431437E1
1.425654485E2,-4.745193480E1
1.426724176E2,-4.848235858E1
1.427815147E2,-4.862472487E1
1.428849884E2,-4.940123659E1
1.429916086E2,-4.949148420E1
1.430972425E2,-5.004092241E1
1.432057838E2,-5.035185416E1
1.433126097E2,-5.062801069E1
1.434212899E2,-5.104179370E1
1.435298167E2,-5.125417923E1
1.436384642E2,-5.163718621E1
1.437473952E2,-5.174215456E1
1.438555625E2,-5.228789245E1
1.439644613E2,-5.286834753E1
1.440729287E2,-5.304852722E1
1.441817207E2,-5.311458948E1
1.442853299E2,-5.360216442E1
1.443917520E2,-5.357667071E1
1.445005370E2,-5.409353555E1
1.446083242E2,-5.398553858E1
1.447157347E2,-5.445172730E1
1.448245367E2,-5.449042398E1
1.449331991E2,-5.512727316E1
1.450416823E2,-5.525956559E1
1.451505071E2,-5.552331413E1
1.452581788E2,-5.598298503E1
1.453623859E2,NaN
1.454694487E2,-5.640644723E1
1.455748493E2,-5.692071022E1
1.456835365E2,-5.702164460E1
1.457916839E2,-5.734865813E1
1.458975285E2,-5.778994464E1
1.460025101E2,-5.789553366E1
1.461082245E2,-5.857592280E1
1.462171380E2,-5.857655511E1
1.463249900E2,-5.928732494E1
1.464291980E2,-5.925428595E1
1.465358108E2,-6.007130580E1
1.466415974E2,-5.998168532E1
1.467502854E2,-6.014609735E1
1.468581157E2,-6.058539750E1
1.469665005E2,-6.131260450E1
1.470746971E2,-6.152555119E1
1.471834692E2,-6.174243531E1
1.472914409E2,-6.220104497E1
1.474001655E2,-6.292135062E1
1.475080210E2,-6.952644326E1
1.476157719E2,-6.987345464E1
1.477244237E2,-2.893695031E1
1.478329286E2,-2.866975148E1
1.479416042E2,-3.066281455E1
1.480505143E2,-3.178074060E1
1.481581635E2,-3.388916309E1
1.482665403E2,-3.712642400E1
1.483746453E2,-3.897077574E1
1.484832724E2,-4.012920479E1
1.485915184E2,-4.133954117E1
1.487002394E2,-4.110987896E1
1.488081158E2,-4.093385076E1
1.489168520E2,-3.994947407E1
1.490248032E2,-3.954677198E1
1.491302385E2,-3.866866000E1
1.492338876E2,-3.849518134E1
1.493414117E2,-3.787175410E1
1.494502019E2,-3.780816393E1
1.495580930E2,-3.746801763E1
1.496669186E2,-3.751824283E1
1.497745550E2,-3.744482253E1
1.498823392E2,-3.770269626E1
1.499907438E2,-3.761828949E1
1.500993870E2,-3.803836881E1
1.502079554E2,-3.803079881E1
1.503166471E2,-3.840403103E1
1.504248158E2,-3.848539420E1
1.505335982E2,-3.887707392E1
1.506412874E2,-3.917355442E1
1.507499861E2,-3.938863351E1
1.508580655E2,-3.988585688E1
1.509635455E2,-3.996656738E1
1.510719659E2,-4.085024511E1
1.511806400E2,-4.142875161E1
1.512891526E2,-4.175783651E1
1.513981100E2,-4.227726767E1
1.515066014E2,-4.280994115E1
1.516155560E2,-4.320379126E1
1.517242490E2,-4.385327473E1
1.518330022E2,-4.414215789E1
1.519412012E2,-4.491658194E1
1.520504088E2,-4.528677920E1
1.521580147E2,-4.583964967E1
1.522665455E2,-4.679222450E1
1.523744721E2,-4.741944491E1
1.524829812E2,-4.778221760E1
1.525911047E2,-4.852202952E1
1.526997480E2,-4.865910388E1
1.528079577E2,-4.944843540E1
1.529167710E2,-4.954155023E1
1.530246175E2,-5.032833215E1
1.531306844E2,-5.060514215E1
1.532393610E2,-5.098160458E1
1.533484644E2,-5.143742253E1
1.534572980E2,-5.171964992E1
1.535650423E2,-5.235577856E1
1.536734958E2,-5.295083689E1
1.537819979E2,-5.297912019E1
1.538906738E2,-5.353809898E1
1.539994155E2,-5.378917938E1
1.541077840E2,-5.390430637E1
1.542165681E2,-5.438544009E1
1.543245217E2,-5.451756820E1
1.544289784E2,-5.505629106E1
1.545376319E2,-5.489852861E1
1.546484467E2,-5.555159296E1
1.547573134E2,-5.545241729E1
1.548617547E2,-5.606215008E1
1.549679045E2,-5.609012203E1
1.550743670E2,-5.628764774E1
1.551814543E2,-5.661384182E1
1.552899778E2,-5.725642014E1
1.553988578E2,-5.722888989E1
1.555075910E2,-5.786595802E1
1.556151637E2,-5.768919327E1
1.557237744E2,-5.819907119E1
1.558323596E2,-5.826157022E1
1.559409783E2,-5.872650116E1
1.560502938E2,-5.911369106E1
1.561577031E2,-5.924766354E1
1.562662741E2,-5.970978211E1
1.563742098E2,-6.040450644E1
1.564828556E2,-6.009131280E1
1.565910497E2,-6.064822852E1
1.566999772E2,-6.123413342E1
1.568077175E2,-6.107489555E1
1.569163782E2,-6.184909055E1
1.570243780E2,-6.189761282E1
1.571331089E2,-6.173811763E1
1.572410166E2,-6.877513958E1
1.573498101E2,-3.287558405E1
1.574576142E2,-2.627274026E1
1.575649998E2,-2.778104674E1
1.576737279E2,-3.092799646E1
1.577823398E2,-3.306864032E1
1.578910602E2,-3.441312849E1
1.579952840E2,-3.736410979E1
1.581039106E2,-3.835623493E1
1.582126727E2,-4.033387045E1
1.583214681E2,-3.994202864E1
1.584303045E2,-3.937177168E1
1.585388759E2,-3.801783787E1
1.586478487E2,-3.732568552E1
1.587565728E2,-3.624054609E1
1.588653367E2,-3.578816859E1
1.589740763E2,-3.525000513E1
1.590826366E2,-3.476186971E1
1.591908178E2,-3.461577344E1
1.592995970E2,-3.455718564E1
1.594076214E2,-3.464830660E1
1.595146752E2,-3.479557835E1
1.596234155E2,-3.486532302E1
1.597320823E2,-3.520485041E1
1.598407880E2,-3.522215583E1
1.599493984E2,-3.569964417E1
1.600575611E2,-3.584270168E1
1.601663952E2,-3.624961932E1
1.602741336E2,-3.687828022E1
1.603828495E2,-3.721838472E1
1.604908305E2,-3.766763192E1
1.605976688E2,-3.812435067E1
1.607064239E2,-3.842299483E1
1.608153663E2,-3.904876670E1
1.609197506E2,-3.944920050E1
1.610241938E2,-4.001392397E1
1.611330474E2,-4.051063778E1
1.612407889E2,-4.099782951E1
1.613496773E2,-4.163747203E1
1.614574679E2,-4.213744267E1
1.615660424E2,-4.325294953E1
1.616739223E2,-4.408030887E1
1.617824833E2,-4.444559310E1
1.618907529E2,-4.525561971E1
1.619994793E2,-4.575575964E1
1.621073972E2,-4.628992014E1
1.622161538E2,-4.690913610E1
1.623240483E2,-4.741243886E1
1.624328987E2,-4.809123411E1
1.625406864E2,-4.840876185E1
1.626494154E2,-4.922804943E1
1.627574256E2,-4.941829549E1
1.628660648E2,-5.042087701E1
1.629740012E2,-5.086187333E1
1.630823753E2,-5.126301666E1
1.631906900E2,-5.163035531E1
1.632994366E2,-5.203841637E1
1.634072710E2,-5.239522970E1
1.635160380E2,-5.281370647E1
1.636240062E2,-5.283830262E1
1.637327414E2,-5.347000287E1
1.638406260E2,-5.351486025E1
1.639494392E2,-5.382070432E1
1.640574434E2,-5.413850933E1
1.641659838E2,-5.460594085E1
1.642739086E2,-5.462870604E1
1.643826087E2,-5.523330901E1
1.644906065E2,-5.499537891E1
1.645993935E2,-5.568991420E1
1.647072692E2,-5.551652737E1
1.648160950E2,-5.610639371E1
1.649239628E2,-5.630400394E1
1.650327233E2,-5.648030753E1
1.651405735E2,-5.696612092E1
1.652494020E2,-5.698047488E1
1.653573062E2,-5.731321241E1
1.654657405E2,-5.774880923E1
1.655736950E2,-5.801678426E1
1.656822603E2,-5.840739132E1
1.657905270E2,-5.885207420E1
1.658975622E2,-5.887540480E1
1.660061349E2,-5.942296217E1
1.661148958E2,-5.955253929E1
1.662235955E2,-5.999348679E1
1.663324850E2,-6.036950151E1
1.664405649E2,-6.066452112E1
1.665492046E2,-6.072451194E1
1.666570714E2,-6.138902684E1
1.667654777E2,-6.178824749E1
1.668736520E2,-6.237947074E1
1.669822370E2,-6.206236105E1
1.670904546E2,-6.268901017E1
1.671991108E2,-6.325414428E1
1.673070862E2,-6.966833740E1
1.674124295E2,-7.306717631E1
1.675211828E2,-2.977543559E1
1.676302092E2,-2.553524996E1
1.677389434E2,-2.731964538E1
1.678479379E2,-2.856811839E1
1.679540715E2,-3.059118603E1
1.680626456E2,-3.383477148E1
1.681710545E2,-3.546899052E1
1.682799333E2,-3.672977588E1
1.683885091E2,-3.748322326E1
1.684972903E2,-3.758922902E1
1.686058002E2,-3.691130028E1
1.687141552E2,-3.624242133E1
1.688227392E2,-3.550381885E1
1.689316011E2,-3.478586491E1
1.690402772E2,-3.443940473E1
1.691490322E2,-3.388125026E1
1.692567784E2,-3.360816625E1
1.693651587E2,-3.358950169E1
1.694735355E2,-3.367897553E1
1.695822617E2,-3.375079180E1
1.696903694E2,-3.392375712E1
1.697990747E2,-3.418044252E1
1.699069824E2,-3.448419164E1
1.700157380E2,-3.468473258E1
1.701236145E2,-3.515837209E1
1.702322462E2,-3.524117366E1
1.703403467E2,-3.584974787E1
1.704490339E2,-3.603735078E1
1.705571990E2,-3.656277209E1
1.706656726E2,-3.731542507E1
1.707734561E2,-3.770125632E1
1.708821219E2,-3.823257137E1
1.709902938E2,-3.873959730E1
1.710989992E2,-3.907777585E1
1.712069618E2,-3.981036883E1
1.713156705E2,-4.021379281E1
1.714236881E2,-4.083883071E1
1.715325248E2,-4.140494243E1
1.716401597E2,-4.190436223E1
1.717490337E2,-4.256238235E1
1.718568875E2,-4.309001633E1
1.719656412E2,-4.385828276E1
1.720734120E2,-4.511214228E1
1.721821189E2,-4.526374737E1
1.722901615E2,-4.615570401E1
1.723988480E2,-4.649356157E1
1.725068381E2,-4.697223794E1
1.726157075E2,-4.750217066E1
1.727235013E2,-4.793218643E1
1.728323345E2,-4.847613641E1
1.729402232E2,-4.872147425E1
1.730489427E2,-4.945068693E1
1.731568101E2,-4.941976331E1
1.732655022E2,-5.011573312E1
1.733734838E2,-5.026152318E1
1.734791757E2,-5.093896023E1
1.735858901E2,-5.113840325E1
1.736899465E2,-5.154886791E1
1.737986636E2,-5.170926364E1
1.739069197E2,-5.211445405E1
1.740155403E2,-5.207359827E1
1.741234948E2,-5.267760353E1
1.742323508E2,-5.259101630E1
1.743400600E2,-5.290897574E1
1.744438039E2,-5.325915972E1
1.745524968E2,-5.316106559E1
1.746567087E2,-5.372523002E1
1.747651876E2,-5.430134470E1
1.748732694E2,-5.414810772E1
1.749793450E2,-5.475375759E1
1.750878228E2,-5.460660567E1
1.751966594E2,-5.533432794E1
1.753053155E2,-5.541661197E1
1.754135451E2,-5.577543008E1
1.755170423E2,-5.604386845E1
1.756233070E2,-5.619517986E1
1.757304504E2,-5.674670565E1
1.758390953E2,-5.668744141E1
1.759478390E2,-5.721330958E1
1.760565003E2,-5.714676566E1
1.761651684E2,-5.755818354E1
1.762733812E2,-5.837944761E1
1.763820843E2,-5.864661192E1
1.764899505E2,-5.864032192E1
1.765986362E2,-5.969116747E1
1.767065502E2,-5.976795647E1
1.768137369E2,-5.967285914E1
1.769223857E2,-6.046916063E1
1.770311046E2,-6.059962393E1
1.771356294E2,-6.077067741E1
1.772398967E2,-6.144265910E1
1.773487043E2,-6.297237580E1
1.774566373E2,-7.079453788E1
1.775644797E2,-2.782645336E1
