"Time (s)","Sound pressure level (dB)"
1.771216133E2,-7.123365059E1
1.772303746E2,-7.568901306E1
1.773395101E2,-7.351014783E1
1.774479728E2,-7.241350584E1
1.775567080E2,-7.239405388E1
1.776647760E2,-7.470062149E1
1.777734670E2,-7.259598062E1
1.778815740E2,-7.443209563E1
1.779868535E2,-7.265007384E1
1.780956388E2,-7.432791435E1
1.782001414E2,-7.446002286E1
1.783088245E2,-7.407764288E1
1.784147148E2,-7.596849563E1
1.785233595E2,-7.266822228E1
1.786313640E2,-7.469352994E1
1.787402310E2,-7.311505848E1
1.788480139E2,-7.333276349E1
1.789566124E2,-7.304157215E1
1.790645974E2,-7.369965115E1
1.791734463E2,-7.275777660E1
1.792815066E2,-7.373668300E1
1.793901689E2,-7.165582042E1
1.794980039E2,-7.260196570E1
1.796067736E2,-7.298597373E1
1.797147412E2,-7.510685952E1
1.798234430E2,-7.428714974E1
1.799313764E2,-6.877624891E1
1.800401602E2,-6.657136931E1
1.801478737E2,-6.817001002E1
1.802563752E2,-6.982915028E1
1.803645859E2,-7.508449930E1
1.804720435E2,-7.179024102E1
1.805808769E2,-3.275761681E1
1.806896193E2,-3.981663021E1
1.807980245E2,-4.085028520E1
1.809068206E2,-4.165609551E1
1.810146937E2,-4.180444318E1
1.811235144E2,-4.235077667E1
1.812312986E2,-4.264016650E1
1.813356433E2,-4.333399593E1
1.814441090E2,-4.430241565E1
1.815528634E2,-4.569712072E1
1.816614262E2,-4.528436084E1
1.817702201E2,-4.685230251E1
1.818758154E2,-4.678238833E1
1.819811300E2,-4.736260028E1
1.820899837E2,-4.804774615E1
1.821978441E2,-4.797974330E1
1.823064306E2,-4.885387976E1
1.824145139E2,-4.912351076E1
1.825236468E2,-5.007115298E1
1.826312103E2,-5.172149695E1
1.827393279E2,-5.131536832E1
1.828477396E2,-5.305640092E1
1.829562638E2,-5.352659598E1
1.830645743E2,-5.365649462E1
1.831732682E2,-5.558156399E1
1.832811078E2,-5.475632781E1
1.833898842E2,-5.696193575E1
1.834977863E2,-5.632930779E1
1.836065827E2,-5.779603506E1
1.837144699E2,-5.751310248E1
1.838231070E2,-5.913691557E1
1.839311409E2,-5.912926142E1
1.840373966E2,-5.977967159E1
1.841441115E2,-6.178261835E1
1.842555561E2,-6.375754446E1
1.843642341E2,-6.176515763E1
1.844693364E2,-6.441119288E1
1.845779084E2,-6.405355015E1
1.846866172E2,-6.425217773E1
1.847952544E2,-6.561790743E1
1.849040411E2,-6.524325151E1
1.850091366E2,-6.804594280E1
1.851143668E2,-6.607465911E1
1.852231409E2,-6.900275810E1
1.853310988E2,-6.741606331E1
1.854398210E2,-6.993039488E1
1.855475393E2,-6.965321714E1
1.856561518E2,-7.212290881E1
1.857642087E2,-6.983218408E1
1.858700942E2,-7.408971862E1
1.859769017E2,-7.186905602E1
1.860809341E2,-7.375785545E1
1.861885628E2,-7.213951018E1
1.862973017E2,-7.255642382E1
1.864050560E2,-7.292249705E1
1.865094713E2,-7.295652708E1
1.866142593E2,-7.537811987E1
1.867229898E2,-7.209932221E1
1.868309337E2,-7.056075668E1
1.869365533E2,-6.183774411E1
1.870453133E2,-6.302994106E1
1.871541874E2,-7.279343514E1
1.872584789E2,-7.300777633E1
1.873640803E2,-6.281645901E1
1.874715062E2,-5.890289140E1
1.875803120E2,-6.364484050E1
1.876852835E2,-7.092774374E1
1.877939562E2,-7.147718254E1
1.879027587E2,-6.175395624E1
1.880114085E2,-5.513229479E1
1.881202469E2,-5.933137372E1
1.882289740E2,-7.023411197E1
1.883376232E2,-7.005923074E1
1.884423841E2,-5.632904447E1
1.885474448E2,-6.095686018E1
1.886560758E2,-7.069104099E1
1.887641043E2,-7.008387977E1
1.888719505E2,-5.838827259E1
1.889807286E2,-5.724066092E1
1.890894106E2,-6.538173302E1
1.891974491E2,-6.939432833E1
1.893028832E2,-7.159822825E1
1.894116703E2,-7.310512884E1
1.895207278E2,-7.009557870E1
1.896295991E2,-7.272656589E1
1.897381721E2,-7.449854449E1
1.898468305E2,-7.418385901E1
1.899551778E2,-7.250202089E1
1.900638545E2,-7.402292787E1
1.901725880E2,-7.452733810E1
1.902808548E2,-7.459179845E1
1.903851283E2,-7.084134035E1
1.904938016E2,-7.212377718E1
1.906025671E2,-7.486036271E1
1.907112353E2,-3.503145735E1
1.908176764E2,-3.746350596E1
1.909264220E2,-4.341384815E1
1.910307227E2,-4.444559306E1
1.911359188E2,-4.494186227E1
1.912446232E2,-4.529413486E1
1.913535892E2,-4.637865393E1
1.914610955E2,-4.732652963E1
1.915675964E2,-4.785624120E1
1.916763235E2,-4.865256639E1
1.917806936E2,-4.935761893E1
1.918877666E2,-5.010730984E1
1.919964799E2,-5.077379503E1
1.921050383E2,-5.149088617E1
1.922140059E2,-5.210178089E1
1.923212300E2,-5.231503168E1
1.924301058E2,-5.356494024E1
1.925388106E2,-5.339252648E1
1.926472662E2,-5.487425755E1
1.927557208E2,-5.551544500E1
1.928638021E2,-5.642556798E1
1.929726464E2,-5.703611794E1
1.930806109E2,-5.797305417E1
1.931894929E2,-5.837417912E1
1.932973815E2,-5.981869909E1
1.934024730E2,-5.947616543E1
1.935071173E2,-6.126312762E1
1.936138800E2,-6.114598760E1
1.937187621E2,-6.240049154E1
1.938273760E2,-6.297093260E1
1.939357387E2,-6.327704118E1
1.940424647E2,-6.470442404E1
1.941472522E2,-6.457312934E1
1.942556276E2,-6.581971549E1
1.943639016E2,-6.712838565E1
1.944725685E2,-6.693913703E1
1.945805868E2,-6.895950180E1
1.946873156E2,-6.867867192E1
1.947959446E2,-6.752231706E1
1.949049364E2,-6.927400789E1
1.950136704E2,-6.931853779E1
1.951221865E2,-7.181958999E1
1.952305830E2,-7.141487369E1
1.953392496E2,-7.292545889E1
1.954469877E2,-7.183113762E1
1.955555360E2,-7.381097381E1
1.956639141E2,-7.333166958E1
1.957702390E2,-7.355322730E1
1.958790172E2,-7.405789827E1
1.959852852E2,-7.470670434E1
1.960891065E2,-7.504542592E1
1.961971419E2,-7.533013589E1
1.963058898E2,-7.418106718E1
1.964138612E2,-7.419689162E1
1.965226140E2,-7.580253457E1
1.966304324E2,-7.445734101E1
1.967388961E2,-7.410313871E1
1.968469582E2,-7.513917043E1
1.969555979E2,-7.200294638E1
1.970637513E2,-7.289692062E1
1.971724313E2,-7.280820302E1
1.972803867E2,-7.462586610E1
1.973891228E2,-7.447337062E1
1.974970600E2,-7.473512904E1
1.976050072E2,-7.476476776E1
1.977137399E2,-7.553554974E1
1.978224335E2,-7.600903310E1
1.979303989E2,-7.498034991E1
1.980388512E2,-7.514403920E1
1.981467535E2,-7.480880875E1
1.982556172E2,-7.390974758E1
1.983636896E2,-7.155986006E1
1.984723027E2,-7.398898350E1
1.985803475E2,-7.214724575E1
1.986890730E2,-7.115018682E1
1.987968972E2,-7.182571585E1
1.989055619E2,-7.501878813E1
1.990136987E2,-7.424218238E1
1.991224852E2,-7.326768299E1
1.992303023E2,-7.316277362E1
1.993388771E2,-7.415019381E1
1.994468406E2,-7.268995083E1
1.995553168E2,-7.453450169E1
1.996636545E2,-7.098468388E1
1.997723759E2,-7.126306058E1
1.998802480E2,-7.337935751E1
1.999890724E2,-7.390908516E1
2.000968779E2,-7.240686850E1
2.002056259E2,-7.310887891E1
2.003135678E2,-7.413947527E1
2.004223152E2,-7.044171807E1
2.005302900E2,-7.453082297E1
2.006389030E2,-3.559652562E1
2.007466899E2,-4.030858742E1
2.008553649E2,-4.119772084E1
2.009636004E2,-4.182594554E1
2.010722764E2,-4.174788789E1
2.011801741E2,-4.280099242E1
2.012887269E2,-4.260247599E1
2.013967497E2,-4.377340559E1
2.015055537E2,-4.431993859E1
2.016134791E2,-4.460961730E1
2.017223378E2,-4.600107421E1
2.018301384E2,-4.562131053E1
2.019354860E2,-4.692182397E1
2.020423168E2,-4.695410227E1
2.021468401E2,-4.761935786E1
2.022554744E2,-4.847181978E1
2.023634861E2,-4.874290483E1
2.024720912E2,-4.936889045E1
2.025801428E2,-5.036826577E1
2.026849402E2,-5.017767251E1
2.027936106E2,-5.218390225E1
2.029024269E2,-5.159703679E1
2.030109819E2,-5.339006346E1
2.031194705E2,-5.375512268E1
2.032282290E2,-5.401361882E1
2.033369854E2,-5.548950645E1
2.034456075E2,-5.709937719E1
2.035492586E2,-5.660391139E1
2.036579452E2,-5.821451723E1
2.037632195E2,-5.770464387E1
2.038719842E2,-5.946975997E1
2.039800891E2,-5.956718239E1
2.040889639E2,-6.026242263E1
2.041967757E2,-6.213949993E1
2.043054640E2,-5.974594883E1
2.044133261E2,-6.362818220E1
2.045221937E2,-6.219888174E1
2.046300935E2,-6.460975028E1
2.047385956E2,-6.368386714E1
2.048465459E2,-6.480153653E1
2.049551982E2,-6.560373543E1
2.050632931E2,-6.858616576E1
2.051718920E2,-6.692738159E1
2.052800763E2,-6.783526046E1
2.053887000E2,-6.541903128E1
2.054966069E2,-6.911134912E1
2.056054018E2,-6.978402685E1
2.057134041E2,-7.036720985E1
2.058221059E2,-7.347819552E1
2.059299321E2,-6.997214614E1
2.060384662E2,-6.978984405E1
2.061466398E2,-7.383124065E1
2.062551389E2,-7.270327547E1
2.063632000E2,-7.271100057E1
2.064719680E2,-7.403093234E1
2.065799362E2,-7.257397593E1
2.066865527E2,-7.406260534E1
2.067953144E2,-7.317014073E1
2.069041066E2,-7.212439810E1
2.070130154E2,-7.335162980E1
2.071218073E2,-7.408214922E1
2.072299884E2,-7.507944138E1
2.073386768E2,-7.527731933E1
2.074463974E2,-7.289251945E1
2.075549138E2,-7.283872735E1
2.076631369E2,-7.219281941E1
2.077719404E2,-7.182343733E1
2.078759270E2,-7.291097592E1
2.079798839E2,-7.465861054E1
2.080886868E2,-7.397176814E1
2.081964586E2,-7.287272089E1
2.083050868E2,-7.420770197E1
2.084131755E2,-7.350154872E1
2.085204133E2,-7.315387188E1
2.086292803E2,-7.505452829E1
2.087378634E2,-7.613622211E1
2.088464832E2,-7.473493620E1
2.089553802E2,-7.716267382E1
2.090630550E2,-7.695009837E1
2.091718012E2,-7.693471380E1
2.092797632E2,-7.394018567E1
2.093884573E2,-7.552884923E1
2.094964629E2,-7.392382656E1
2.096051143E2,-7.333604197E1
2.097130343E2,-7.487479242E1
2.098217151E2,-7.556023830E1
2.099298178E2,-7.816936441E1
2.100386488E2,-7.529577544E1
2.101464140E2,-7.689772978E1
2.102513133E2,-7.896696562E1
2.103598341E2,-6.715870080E1
2.104686047E2,-7.676052388E1
2.105773912E2,-7.515694759E1
2.106829614E2,-2.968618676E1
2.107917063E2,-3.262558236E1
2.108964044E2,-3.332776670E1
2.110036979E2,-3.450846775E1
2.111125966E2,-3.547977516E1
2.112212553E2,-3.563955469E1
2.113297049E2,-3.691487902E1
2.114383077E2,-3.769876115E1
2.115461970E2,-3.834609713E1
2.116547176E2,-3.903145207E1
2.117630330E2,-4.038904375E1
2.118716388E2,-4.126392009E1
2.119796573E2,-4.253463304E1
2.120885386E2,-4.289331653E1
2.121963912E2,-4.434916303E1
2.123034372E2,-4.378733588E1
2.124122910E2,-4.574822658E1
2.125175206E2,-4.555051590E1
2.126233903E2,-4.602729362E1
2.127295427E2,-4.758630118E1
2.128382367E2,-4.883369724E1
2.129461236E2,-4.813087016E1
2.130549087E2,-4.972447542E1
2.131627865E2,-4.952684426E1
2.132713596E2,-5.085235745E1
2.133795183E2,-5.065367822E1
2.134882432E2,-5.199920173E1
2.135962402E2,-5.314490179E1
2.137049786E2,-5.203381087E1
2.138127743E2,-5.554958892E1
2.139198790E2,-5.281446127E1
2.140285789E2,-5.649123432E1
2.141373427E2,-5.533160067E1
2.142461169E2,-5.682415466E1
2.143547695E2,-5.673169899E1
2.144627422E2,-5.869343063E1
2.145714620E2,-5.805447028E1
2.146794610E2,-6.092915641E1
2.147881249E2,-5.803479373E1
2.148960907E2,-6.226027298E1
2.150030021E2,-5.996477380E1
2.151117759E2,-6.250734942E1
2.152186340E2,-6.367683620E1
2.153272587E2,-6.132103860E1
2.154361843E2,-6.501681545E1
2.155448945E2,-6.276038461E1
2.156525162E2,-6.501989103E1
2.157592091E2,-6.658175630E1
2.158680613E2,-6.535582608E1
2.159766610E2,-6.758986036E1
2.160856156E2,-6.861443230E1
2.161941458E2,-6.789749298E1
2.163029568E2,-7.107254416E1
2.164115711E2,-6.701922308E1
2.165202130E2,-7.187420920E1
2.166288599E2,-6.946472725E1
2.167376603E2,-7.237606538E1
2.168460022E2,-7.070884436E1
2.169548868E2,-7.173554561E1
2.170626357E2,-7.201894564E1
2.171712900E2,-7.606577066E1
2.172793305E2,-7.174890179E1
2.173881994E2,-7.393319353E1
2.174959354E2,-7.141618230E1
2.176045745E2,-7.491499256E1
2.177126247E2,-7.512332157E1
2.178209666E2,-7.291238027E1
2.179293477E2,-7.545699171E1
2.180382435E2,-7.219455876E1
2.181459435E2,-7.687982002E1
2.182548082E2,-7.569578488E1
2.183626369E2,-7.426616279E1
2.184679402E2,-7.276107867E1
2.185757156E2,-7.524591306E1
2.186845161E2,-7.439324111E1
2.187933264E2,-7.812315530E1
2.189022828E2,-7.273579866E1
2.190110336E2,-7.533437894E1
2.191200422E2,-7.439723460E1
2.192289159E2,-7.493220218E1
2.193362780E2,-7.507185550E1
2.194447654E2,-7.460253019E1
2.195492037E2,-7.470955384E1
2.196576982E2,-7.562304742E1
2.197623845E2,-7.524611197E1
2.198711186E2,-7.628439537E1
2.199791759E2,-7.677459160E1
2.200879856E2,-7.730156936E1
2.201961060E2,-7.502012974E1
2.203028011E2,-7.673950470E1
2.204116219E2,-7.437827721E1
2.205205737E2,-7.625228874E1
2.206292365E2,-7.732024324E1
2.207378512E2,-3.392454356E1
2.208457362E2,-3.818477565E1
2.209528698E2,-3.877113697E1
2.210614424E2,-3.961080258E1
2.211704175E2,-3.949981816E1
2.212792268E2,-4.052745799E1
2.213864724E2,-4.044950119E1
2.214952256E2,-4.155025059E1
2.216041437E2,-4.232497785E1
2.217124827E2,-4.267351963E1
2.218177489E2,-4.445116219E1
2.219265469E2,-4.396274394E1
2.220351851E2,-4.570685711E1
2.221436112E2,-4.637049307E1
2.222522859E2,-4.687287858E1
2.223608905E2,-4.713905343E1
2.224672528E2,-4.787375893E1
2.225758077E2,-4.824175636E1
2.226847346E2,-4.961545200E1
2.227933205E2,-4.905122224E1
2.229022496E2,-5.135042604E1
2.230108113E2,-5.056180184E1
2.231199601E2,-5.252561986E1
2.232287342E2,-5.306090688E1
2.233372546E2,-5.514685938E1
2.234455606E2,-5.394704656E1
2.235541818E2,-5.664651557E1
2.236623320E2,-5.569113731E1
2.237711224E2,-5.752715819E1
2.238789345E2,-5.678018688E1
2.239876248E2,-5.859152686E1
2.240957090E2,-5.900582591E1
2.242042582E2,-5.905289179E1
2.243122773E2,-6.198300384E1
2.244209117E2,-5.900109383E1
2.245290749E2,-6.383665728E1
2.246376595E2,-6.336999490E1
2.247455161E2,-6.404480115E1
2.248506248E2,-6.265987320E1
2.249592905E2,-6.570266774E1
2.250675936E2,-6.409132465E1
2.251761323E2,-6.793999885E1
2.252805981E2,-6.560123592E1
2.253892698E2,-6.851512042E1
2.254955610E2,-6.668572976E1
2.256040244E2,-6.861576075E1
2.257121984E2,-7.016489396E1
2.258193275E2,-6.862051426E1
2.259280812E2,-7.192984019E1
2.260367955E2,-6.812287187E1
2.261455264E2,-7.292225285E1
2.262541453E2,-7.168438575E1
2.263623438E2,-7.235431097E1
2.264713480E2,-7.152885998E1
2.265788001E2,-7.467959099E1
2.266875138E2,-7.239552084E1
2.267954994E2,-7.542896263E1
2.269042779E2,-7.313702113E1
2.270121845E2,-7.086017604E1
2.271209860E2,-7.239185999E1
2.272289395E2,-7.098340800E1
2.273376152E2,-7.430271210E1
2.274453652E2,-7.457097722E1
2.275539377E2,-7.159439781E1
2.276619488E2,-7.548101641E1
2.277706071E2,-7.438184440E1
2.278788638E2,-7.485319641E1
2.279858722E2,-7.663455837E1
2.280946075E2,-7.337358270E1
2.282033377E2,-7.539372143E1
2.283121239E2,-7.446004375E1
2.284209110E2,-7.480501908E1
2.285287702E2,-7.528717539E1
2.286375450E2,-7.446965806E1
2.287452940E2,-7.222669914E1
2.288537548E2,-7.246347168E1
2.289618939E2,-7.202069847E1
2.290707839E2,-7.387435868E1
2.291787097E2,-7.516107610E1
2.292866278E2,-7.661824886E1
2.293953816E2,-6.725014886E1
2.295041300E2,-6.948138061E1
2.296120315E2,-7.386925522E1
2.297159438E2,-7.320002984E1
2.298245740E2,-7.375233367E1
2.299287185E2,-6.865014106E1
2.300373956E2,-7.409198837E1
2.301452644E2,-7.624893426E1
2.302539273E2,-7.482846582E1
2.303619355E2,-7.681371722E1
2.304706620E2,-6.692997661E1
2.305786842E2,-7.415801685E1
2.306874011E2,-3.960797887E1
2.307952764E2,-3.577813607E1
2.308992551E2,-4.584459304E1
2.310078646E2,-4.792444566E1
2.311119900E2,-4.933130204E1
2.312206520E2,-4.996554046E1
2.313285909E2,-5.147549688E1
2.314327272E2,-5.145574686E1
2.315408200E2,-5.310462783E1
2.316453152E2,-5.407470724E1
2.317538003E2,-5.463357314E1
2.318618035E2,-5.492659331E1
2.319704977E2,-5.595221089E1
2.320784859E2,-5.596092731E1
2.321856573E2,-5.726801498E1
2.322944216E2,-5.686954670E1
2.323989256E2,-5.851916820E1
2.325056714E2,-5.821147198E1
2.326118015E2,-5.986667105E1
2.327205805E2,-6.016188425E1
2.328285689E2,-6.085903819E1
2.329370676E2,-6.189261930E1
2.330450420E2,-6.433578867E1
2.331504815E2,-6.351436564E1
2.332591039E2,-6.595985956E1
2.333680821E2,-6.491914175E1
2.334767277E2,-6.726582847E1
2.335856437E2,-6.664351572E1
2.336925870E2,-6.793429735E1
2.338004781E2,-6.938261684E1
2.339092442E2,-6.823251307E1
2.340172055E2,-6.980379101E1
2.341257842E2,-6.892158861E1
2.342346593E2,-7.028632743E1
2.343431079E2,-7.169053687E1
2.344503804E2,-7.258569717E1
2.345588519E2,-7.393074936E1
2.346677353E2,-7.437437349E1
2.347762660E2,-7.375743950E1
2.348851941E2,-7.582490751E1
2.349939358E2,-7.638741320E1
2.351028638E2,-7.635007157E1
2.352116016E2,-7.734349015E1
2.353205559E2,-7.616368059E1
2.354284577E2,-7.760915370E1
2.355373552E2,-7.511795593E1
2.356448860E2,-7.534041178E1
2.357534979E2,-7.538915150E1
2.358616873E2,-7.441802948E1
2.359703935E2,-7.639333845E1
2.360781742E2,-7.607619338E1
2.361836687E2,-7.531278227E1
2.362923439E2,-7.596598400E1
2.364012880E2,-7.722551803E1
2.365101412E2,-7.616740758E1
2.366188780E2,-7.647764430E1
2.367276953E2,-7.677983442E1
2.368362597E2,-7.296853498E1
2.369448518E2,-7.708761768E1
2.370535575E2,-7.602808212E1
2.371615525E2,-7.507080179E1
2.372704602E2,-7.691433451E1
2.373782354E2,-7.823034880E1
2.374868891E2,-7.576386438E1
2.375948770E2,-7.088686737E1
2.377035649E2,-7.199843062E1
2.378115940E2,-7.856965335E1
2.379204266E2,-7.570321932E1
2.380281823E2,-7.927556261E1
2.381371287E2,-7.735727402E1
2.382448743E2,-7.593008228E1
2.383507608E2,-7.782440966E1
2.384574885E2,-7.675787848E1
2.385631316E2,-7.698459192E1
2.386720066E2,-7.770960320E1
2.387784135E2,-7.636608290E1
2.388841543E2,-7.623621098E1
2.389907200E2,-7.665959734E1
2.390948417E2,-7.405735943E1
2.392034364E2,-7.229115579E1
2.393116512E2,-7.262400193E1
2.394203086E2,-7.663232795E1
2.395282365E2,-7.570334079E1
2.396364517E2,-7.332911250E1
2.397447088E2,-7.408323662E1
2.398531614E2,-7.839577174E1
2.399615699E2,-7.971624355E1
2.400675930E2,-7.913816465E1
2.401763267E2,-7.788084246E1
2.402850310E2,-6.982051133E1
2.403936002E2,-6.619069987E1
2.405025130E2,-6.866792231E1
2.406111129E2,-7.382571016E1
2.407199600E2,-7.610063253E1
2.408281301E2,-3.230448431E1
2.409354942E2,-4.299588916E1
2.410440247E2,-4.416941109E1
2.411525871E2,-4.479466659E1
2.412613211E2,-4.474553113E1
2.413700285E2,-4.563979360E1
2.414781230E2,-4.572449683E1
2.415867692E2,-4.657269022E1
2.416946478E2,-4.675961687E1
2.418035241E2,-4.750766986E1
2.419113317E2,-4.730357989E1
2.420169785E2,-4.843158732E1
2.421247138E2,-4.847077218E1
2.422341749E2,-4.874272545E1
2.423422985E2,-4.923371308E1
2.424511125E2,-5.061354928E1
2.425552303E2,-5.039036078E1
2.426613612E2,-5.131108768E1
2.427700339E2,-5.161268361E1
2.428779269E2,-5.228640478E1
2.429816517E2,-5.257187229E1
2.430894022E2,-5.333538034E1
2.431946088E2,-5.403148749E1
2.433033077E2,-5.389880750E1
2.434112812E2,-5.582955187E1
2.435201153E2,-5.486334659E1
2.436279613E2,-5.685360339E1
2.437331569E2,-5.664230093E1
2.438417602E2,-5.811057166E1
2.439504983E2,-5.831137119E1
2.440588939E2,-5.937438318E1
2.441677709E2,-5.945954819E1
2.442764598E2,-6.099163856E1
2.443854376E2,-5.966058432E1
2.444943583E2,-6.235614983E1
2.446014062E2,-6.126791450E1
2.447066934E2,-6.300444957E1
2.448112212E2,-6.360573932E1
2.449199922E2,-6.316271450E1
2.450279380E2,-6.498435713E1
2.451347472E2,-6.421682037E1
2.452419120E2,-6.669638982E1
2.453505583E2,-6.706496377E1
2.454590393E2,-6.663176904E1
2.455679031E2,-6.854939520E1
2.456765535E2,-6.882393635E1
2.457854488E2,-6.907890150E1
2.458940847E2,-7.072126416E1
2.460026953E2,-6.927730787E1
2.461111848E2,-7.245038457E1
2.462198891E2,-7.026735456E1
2.463277886E2,-7.250517593E1
2.464360934E2,-7.229764935E1
2.465444431E2,-7.270308152E1
2.466531284E2,-7.396108296E1
2.467611273E2,-7.340065216E1
2.468697712E2,-7.237892137E1
2.469777527E2,-7.657870940E1
2.470829393E2,-7.443092182E1
2.471916032E2,-7.727009812E1
2.472987048E2,-7.400070927E1
2.474073667E2,-7.574101285E1
2.475162499E2,-7.629147978E1
2.476250608E2,-7.593634898E1
2.477308074E2,-7.650647945E1
2.478395467E2,-7.567261875E1
2.479443193E2,-7.810535122E1
2.480528515E2,-7.676271243E1
2.481608527E2,-7.633726044E1
2.482697045E2,-7.576276869E1
2.483777283E2,-7.866109342E1
2.484843690E2,-7.535458242E1
2.485906413E2,-7.778506160E1
2.487014871E2,-7.416857556E1
2.488102011E2,-7.584250951E1
2.489189177E2,-7.575079956E1
2.490277660E2,-7.701460619E1
2.491365677E2,-7.654081825E1
2.492441752E2,-7.610385339E1
2.493528879E2,-7.722517236E1
2.494608315E2,-7.557314048E1
2.495694334E2,-7.672972135E1
2.496775955E2,-7.411177449E1
2.497851972E2,-7.669940193E1
2.498939225E2,-7.462638747E1
2.500010532E2,-7.280695262E1
2.501087745E2,-6.962786335E1
2.502179028E2,-7.309966199E1
2.503265703E2,-7.486666753E1
2.504348749E2,-7.664189194E1
2.505384524E2,-3.433407582E1
2.506441327E2,-3.367724474E1
2.507526262E2,-3.802360818E1
2.508608582E2,-3.908354529E1
2.509696332E2,-3.988181387E1
2.510773445E2,-3.976891362E1
2.511850595E2,-4.081125131E1
2.512938090E2,-4.053709333E1
2.514024673E2,-4.156206635E1
2.515108562E2,-4.211806041E1
2.516198331E2,-4.229950894E1
2.517276325E2,-4.402275188E1
2.518365097E2,-4.516038831E1
2.519441390E2,-4.514301261E1
2.520527245E2,-4.572033835E1
2.521608681E2,-4.622220154E1
2.522684687E2,-4.653645379E1
2.523771872E2,-4.704731882E1
2.524858693E2,-4.743982608E1
2.525941322E2,-4.841863974E1
2.527027432E2,-4.810816859E1
2.528108476E2,-5.015708128E1
2.529196460E2,-4.954591365E1
2.530276064E2,-5.136095169E1
2.531340633E2,-5.185384086E1
2.532424638E2,-5.361968734E1
2.533509823E2,-5.301837272E1
2.534595805E2,-5.496143222E1
2.535682373E2,-5.445717553E1
2.536770917E2,-5.631938781E1
2.537819641E2,-5.533336973E1
2.538906033E2,-5.732155388E1
2.539968350E2,-5.733995155E1
2.541047983E2,-5.777129631E1
2.542106884E2,-6.013101697E1
2.543193770E2,-5.792330087E1
2.544274307E2,-6.177643330E1
2.545342525E2,-5.976840780E1
2.546379277E2,-6.187499150E1
2.547439267E2,-6.247714481E1
2.548525558E2,-6.325599957E1
2.549605785E2,-6.356710474E1
2.550692716E2,-6.582219563E1
2.551772983E2,-6.389856019E1
2.552860251E2,-6.794127740E1
2.553940066E2,-6.448157156E1
2.555027836E2,-6.913952334E1
2.556106536E2,-6.774379555E1
2.557194375E2,-6.840529225E1
2.558273756E2,-6.997059383E1
2.559359153E2,-7.193908880E1
2.560438471E2,-6.978397546E1
2.561524755E2,-7.224157768E1
2.562605670E2,-7.084599877E1
2.563692847E2,-7.325959726E1
2.564773239E2,-7.140557465E1
2.565837953E2,-7.331602565E1
2.566924045E2,-7.323856304E1
2.568012955E2,-7.224717226E1
2.569101318E2,-7.399291433E1
2.570171535E2,-7.197915344E1
2.571218725E2,-7.412686587E1
2.572271332E2,-7.456206273E1
2.573358205E2,-7.478520776E1
2.574439182E2,-7.506554446E1
2.575502977E2,-7.444807643E1
2.576570055E2,-7.376073624E1
2.577659233E2,-7.544541723E1
2.578705127E2,-7.421949274E1
2.579772782E2,-7.608679038E1
2.580859558E2,-7.589147636E1
2.581938107E2,-7.494694407E1
2.583025713E2,-7.576806125E1
2.584104600E2,-7.376652742E1
2.585192894E2,-7.732605164E1
2.586272060E2,-7.468233293E1
2.587362173E2,-7.706889910E1
2.588437000E2,-7.505942756E1
2.589489966E2,-7.681605384E1
2.590528302E2,-7.535091101E1
2.591604595E2,-7.632528577E1
2.592670223E2,-7.504279364E1
2.593757375E2,-7.634847721E1
2.594844812E2,-7.593612682E1
2.595932149E2,-7.346533899E1
2.597018326E2,-7.573741935E1
2.598103895E2,-7.782795922E1
2.599192198E2,-7.474708740E1
2.600271330E2,-7.610938232E1
2.601357643E2,-7.721545262E1
2.602435929E2,-7.579549769E1
2.603523047E2,-7.700896955E1
2.604603565E2,-7.825487751E1
2.605689780E2,-7.504992790E1
2.606770012E2,-4.923588765E1
2.607856273E2,-3.193847390E1
2.608937353E2,-3.915968433E1
2.610024061E2,-3.980590498E1
2.611103744E2,-4.060237165E1
2.612190278E2,-4.106069667E1
2.613270129E2,-4.175773827E1
2.614354659E2,-4.285182930E1
2.615435696E2,-4.348029098E1
2.616478023E2,-4.410690586E1
2.617565005E2,-4.522754494E1
2.618603326E2,-4.543667561E1
2.619689498E2,-4.662859278E1
2.620769653E2,-4.710736077E1
2.621857242E2,-4.787047112E1
2.622936510E2,-4.852275529E1
2.623974363E2,-4.907748642E1
2.625060421E2,-4.946280873E1
2.626102870E2,-5.013747483E1
2.627190763E2,-5.084062349E1
2.628269897E2,-5.085825663E1
2.629357803E2,-5.240269760E1
2.630434904E2,-5.372544068E1
2.631520757E2,-5.412572931E1
2.632600974E2,-5.468316733E1
2.633686792E2,-5.569721053E1
2.634768732E2,-5.600211315E1
2.635845121E2,-5.721349243E1
2.636932000E2,-5.735882241E1
2.638020150E2,-5.908848342E1
2.639102340E2,-5.805253328E1
2.640148649E2,-6.056277701E1
2.641235543E2,-5.974368872E1
2.642288097E2,-6.100889182E1
2.643373031E2,-6.131808691E1
2.644434108E2,-6.368728790E1
2.645519817E2,-6.290512721E1
2.646601399E2,-6.488687037E1
2.647688544E2,-6.422146769E1
2.648768234E2,-6.606113518E1
2.649856045E2,-6.488621710E1
2.650934662E2,-6.728190766E1
2.652023414E2,-6.745629643E1
2.653101230E2,-6.747844708E1
2.654189721E2,-7.013801810E1
2.655267915E2,-6.798327271E1
2.656321970E2,-7.069686279E1
2.657409978E2,-7.058177361E1
