"Time (s)","Sound pressure level (dB)"
8.887644987E1,-6.932126481E1
8.898530433E1,-7.045691686E1
8.909315388E1,-6.951915308E1
8.920209088E1,-7.137671443E1
8.930981933E1,-7.174488358E1
8.941849450E1,-7.143610591E1
8.952642637E1,-7.229596322E1
8.963502692E1,-7.245490384E1
8.974289696E1,-7.329656118E1
8.984987079E1,-7.348216037E1
8.995520175E1,-7.398734444E1
9.005967988E1,-7.415743771E1
9.016493442E1,-7.660504887E1
9.027348842E1,-7.612307865E1
9.038247917E1,-7.526376304E1
9.049125417E1,-2.843722750E1
9.060000842E1,-2.539172302E1
9.070600425E1,-2.751381667E1
9.081465704E1,-2.615033748E1
9.092360200E1,-2.825337546E1
9.103263800E1,-2.936352127E1
9.114118237E1,-3.120041815E1
9.124988183E1,-3.080046441E1
9.135828788E1,-3.122122639E1
9.146700325E1,-3.226395676E1
9.157268129E1,-3.336165437E1
9.167969325E1,-3.459390245E1
9.178838654E1,-3.589270187E1
9.189306708E1,-3.725193569E1
9.200171679E1,-3.881008150E1
9.210967113E1,-4.047828317E1
9.221852196E1,-4.237105593E1
9.232629013E1,-4.442147114E1
9.243506083E1,-4.672967629E1
9.254288913E1,-5.240849185E1
9.265135025E1,-5.544041608E1
9.275954400E1,-5.682818587E1
9.286828708E1,-5.589771893E1
9.297633150E1,-5.411073880E1
9.308497892E1,-5.254479924E1
9.319291188E1,-5.134219179E1
9.330168183E1,-5.052182940E1
9.340957492E1,-4.987458357E1
9.351827954E1,-4.955832661E1
9.362631775E1,-4.936846204E1
9.373460554E1,-4.931728960E1
9.384297233E1,-4.940233050E1
9.395144742E1,-4.995697184E1
9.405952558E1,-5.036577865E1
9.416815629E1,-5.091183775E1
9.427615479E1,-5.145273955E1
9.438303354E1,-5.205600589E1
9.449158517E1,-5.276990009E1
9.460051588E1,-5.352918799E1
9.470435342E1,-5.427607492E1
9.480952508E1,-5.507527034E1
9.491834513E1,-5.592410717E1
9.502618946E1,-5.668857699E1
9.513502979E1,-5.748919394E1
9.524288621E1,-5.825216141E1
9.535137350E1,-5.955373480E1
9.545937200E1,-6.006524952E1
9.556413846E1,-6.048462597E1
9.567279267E1,-6.086385251E1
9.578158321E1,-6.107601444E1
9.589045904E1,-6.170780613E1
9.599951804E1,-6.321049009E1
9.610830850E1,-6.290512472E1
9.621507250E1,-6.139902713E1
9.632034917E1,-6.156033180E1
9.642619821E1,-6.164110228E1
9.653247917E1,-6.201123694E1
9.664100117E1,-6.260013030E1
9.674980108E1,-6.303125647E1
9.685567562E1,-6.331884369E1
9.696443088E1,-6.366628680E1
9.707321296E1,-6.383543191E1
9.718217863E1,-6.417850638E1
9.729091475E1,-6.523514873E1
9.739966746E1,-6.519203185E1
9.750834433E1,-6.571531941E1
9.761715417E1,-6.641489770E1
9.772559721E1,-6.701151381E1
9.783409471E1,-6.754133675E1
9.794254442E1,-6.755761207E1
9.805116100E1,-6.803298838E1
9.815927433E1,-6.822459946E1
9.826786938E1,-6.845167951E1
9.837606683E1,-6.861105242E1
9.848465050E1,-6.878846177E1
9.859251171E1,-6.873170629E1
9.870110171E1,-6.846679841E1
9.880929833E1,-6.834499482E1
9.891811821E1,-6.904463513E1
9.902593942E1,-7.058946174E1
9.913312633E1,-7.070589424E1
9.923980892E1,-7.057003273E1
9.934865225E1,-7.053394639E1
9.945725796E1,-7.030565488E1
9.956129554E1,-7.158173413E1
9.966634821E1,-7.182769195E1
9.977521900E1,-7.202822280E1
9.988382650E1,-7.214771420E1
9.999257933E1,-7.201535856E1
1.001012618E2,-7.220017268E1
1.002092426E2,-7.218382343E1
1.003133962E2,-7.192497590E1
1.004220540E2,-6.906015672E1
1.005260120E2,-7.469328399E1
1.006342652E2,-7.398001197E1
1.007424998E2,-2.653719507E1
1.008511267E2,-2.954378117E1
1.009590618E2,-2.803829205E1
1.010637157E2,-2.960576104E1
1.011723210E2,-3.069812035E1
1.012811935E2,-2.999376676E1
1.013898129E2,-3.139166848E1
1.014982203E2,-3.162179924E1
1.016030839E2,-3.275964887E1
1.017092134E2,-3.411115911E1
1.018170700E2,-3.469229878E1
1.019257743E2,-3.574788433E1
1.020316858E2,-3.699500318E1
1.021403605E2,-3.837832252E1
1.022487682E2,-4.156672606E1
1.023574089E2,-4.341195023E1
1.024664145E2,-4.550366980E1
1.025726683E2,-4.785589087E1
1.026815023E2,-5.063251198E1
1.027902655E2,-5.364850829E1
1.028989993E2,-5.639443215E1
1.030054082E2,-5.782241027E1
1.031141237E2,-5.672360670E1
1.032229345E2,-5.497174571E1
1.033319226E2,-5.336528883E1
1.034407614E2,-5.220163777E1
1.035498378E2,-5.141233248E1
1.036554865E2,-5.053360364E1
1.037642887E2,-5.041352730E1
1.038689341E2,-5.037528671E1
1.039757810E2,-5.055639847E1
1.040843922E2,-5.078190900E1
1.041923847E2,-5.117868563E1
1.042963854E2,-5.160911030E1
1.044051569E2,-5.213640240E1
1.045090457E2,-5.276889279E1
1.046164440E2,-5.352214805E1
1.047252877E2,-5.428159317E1
1.048337502E2,-5.509010252E1
1.049421956E2,-5.678992832E1
1.050506987E2,-5.779477502E1
1.051588991E2,-5.864843647E1
1.052674970E2,-5.958832062E1
1.053756332E2,-6.043253086E1
1.054821945E2,-6.100717682E1
1.055906977E2,-6.171232122E1
1.056995186E2,-6.207522964E1
1.058082216E2,-6.244392180E1
1.059170890E2,-6.269556519E1
1.060256961E2,-6.287572574E1
1.061344708E2,-6.298223577E1
1.062421858E2,-6.352343030E1
1.063490728E2,-6.307127179E1
1.064575243E2,-6.300932140E1
1.065663415E2,-6.325156158E1
1.066751575E2,-6.348581712E1
1.067839285E2,-6.323667271E1
1.068922220E2,-6.399402736E1
1.069980860E2,-6.404063138E1
1.071066896E2,-6.467030788E1
1.072157991E2,-6.501630607E1
1.073247202E2,-6.518687334E1
1.074333477E2,-6.597253046E1
1.075420213E2,-6.677452951E1
1.076484366E2,-6.677365436E1
1.077564637E2,-6.735935363E1
1.078657181E2,-6.787391686E1
1.079743662E2,-6.832483606E1
1.080830681E2,-6.827037309E1
1.081917217E2,-6.854336679E1
1.083004499E2,-6.906622041E1
1.084087905E2,-6.969026407E1
1.085175050E2,-6.920797936E1
1.086254889E2,-6.941644488E1
1.087318810E2,-7.025347512E1
1.088406920E2,-6.955345343E1
1.089492505E2,-7.127323757E1
1.090576964E2,-7.092701710E1
1.091664842E2,-6.944648292E1
1.092752485E2,-6.468391629E1
1.093838107E2,-7.093228335E1
1.094921122E2,-7.078764195E1
1.096008631E2,-7.122294933E1
1.097087497E2,-7.151087679E1
1.098175707E2,-7.160625934E1
1.099254360E2,-7.139283688E1
1.100341940E2,-7.202459878E1
1.101420270E2,-6.873345137E1
1.102506158E2,-7.149337822E1
1.103587918E2,-7.282029232E1
1.104642387E2,-7.424572980E1
1.105726093E2,-3.297919241E1
1.106813788E2,-2.859481475E1
1.107849319E2,-3.086935411E1
1.108919806E2,-2.948905929E1
1.110008000E2,-3.138020282E1
1.111086952E2,-3.205436348E1
1.112136819E2,-3.180434610E1
1.113223206E2,-3.431289925E1
1.114311523E2,-3.366306332E1
1.115397969E2,-3.532449463E1
1.116486400E2,-3.639482319E1
1.117570965E2,-3.939578911E1
1.118658093E2,-3.905519002E1
1.119747617E2,-4.054947126E1
1.120833133E2,-4.186397094E1
1.121919072E2,-4.341940155E1
1.122962725E2,-4.498774183E1
1.124047659E2,-4.662471960E1
1.125135691E2,-4.833036750E1
1.126224800E2,-4.989459568E1
1.127318404E2,-5.110969453E1
1.128406016E2,-5.179479781E1
1.129497779E2,-5.168644964E1
1.130582920E2,-5.135952115E1
1.131669200E2,-5.101989504E1
1.132751966E2,-5.078741100E1
1.133839130E2,-5.069411268E1
1.134918085E2,-5.066199458E1
1.136006033E2,-5.074038627E1
1.137089431E2,-5.089931503E1
1.138144811E2,-5.126669033E1
1.139216363E2,-5.174191337E1
1.140251959E2,-5.221412796E1
1.141341221E2,-5.281725166E1
1.142417082E2,-5.429926431E1
1.143486807E2,-5.527759420E1
1.144572663E2,-5.604010415E1
1.145636065E2,-5.713869387E1
1.146695425E2,-5.820779724E1
1.147750569E2,-5.934936409E1
1.148838212E2,-6.042508368E1
1.149917676E2,-6.162192849E1
1.151003185E2,-6.268993247E1
1.152085061E2,-6.358758978E1
1.153173597E2,-6.471260605E1
1.154251104E2,-6.527962473E1
1.155311923E2,-6.564808987E1
1.156399330E2,-6.588708460E1
1.157487395E2,-6.630235654E1
1.158576390E2,-6.557731881E1
1.159645337E2,-6.600225457E1
1.160709011E2,-6.545497245E1
1.161750230E2,-6.571724624E1
1.162836796E2,-6.570255483E1
1.163917264E2,-6.573663797E1
1.165003015E2,-6.593262905E1
1.166082924E2,-6.837767797E1
1.167170683E2,-6.620881754E1
1.168251274E2,-6.606974976E1
1.169339038E2,-6.624805101E1
1.170415152E2,-6.493436708E1
1.171501565E2,-6.603833438E1
1.172582452E2,-6.659331630E1
1.173671814E2,-6.824475883E1
1.174749877E2,-6.821615286E1
1.175829349E2,-6.909253050E1
1.176896915E2,-6.977117289E1
1.181299397E2,-3.947521252E1
1.182341632E2,-3.554972056E1
1.183406039E2,-3.675163571E1
1.184495296E2,-3.804715600E1
1.185567192E2,-3.942207570E1
1.186634550E2,-4.094731505E1
1.187726018E2,-4.252325153E1
1.188813150E2,-4.429352025E1
1.189904627E2,-4.608978072E1
1.190992580E2,-4.801308938E1
1.192086887E2,-4.981871876E1
1.193174165E2,-5.194399707E1
1.194263461E2,-5.189912751E1
1.195337047E2,-5.173700295E1
1.196421590E2,-5.128888958E1
1.197504794E2,-5.085541155E1
1.198569800E2,-5.031174824E1
1.199657046E2,-4.994119767E1
1.200736530E2,-4.962332545E1
1.201822466E2,-4.954977532E1
1.202903830E2,-4.964045922E1
1.203945030E2,-4.991036659E1
1.205004822E2,-4.991713938E1
1.206087610E2,-5.047835704E1
1.207169933E2,-5.094994707E1
1.208235374E2,-5.137410157E1
1.209324650E2,-5.191625168E1
1.210403146E2,-5.251942488E1
1.211493469E2,-5.271931893E1
1.212569596E2,-5.372224202E1
1.213661745E2,-5.447008057E1
1.214736894E2,-5.526284704E1
1.215821392E2,-5.607599654E1
1.216903402E2,-5.688543552E1
1.217995030E2,-5.760433486E1
1.219070200E2,-5.831556362E1
1.220160213E2,-5.954492702E1
1.221235202E2,-6.026135861E1
1.222323880E2,-6.063919713E1
1.223403865E2,-6.233777991E1
1.224494563E2,-6.124038032E1
1.225570070E2,-6.244166497E1
1.226658617E2,-6.132463347E1
1.227736968E2,-6.067587093E1
1.228827647E2,-6.201030172E1
1.229903500E2,-5.990972189E1
1.230947921E2,-6.222379294E1
1.232007079E2,-6.036633893E1
1.233070511E2,-6.124219541E1
1.234160516E2,-6.196885585E1
1.235236324E2,-6.158304433E1
1.236326492E2,-6.173382238E1
1.237403723E2,-6.205554774E1
1.238472425E2,-6.228423603E1
1.239539114E2,-6.336535627E1
1.240606142E2,-6.395369373E1
1.241672165E2,-6.490019926E1
1.242737247E2,-6.526237951E1
1.243806471E2,-6.632685189E1
1.244895831E2,-6.542501483E1
1.245987553E2,-6.610740499E1
1.247067236E2,-6.799348297E1
1.248157167E2,-6.777232517E1
1.249235689E2,-6.826080728E1
1.250327677E2,-7.007563734E1
1.251403732E2,-7.045995647E1
1.252495167E2,-7.011832533E1
1.253569968E2,-7.012916935E1
1.254660432E2,-7.044703659E1
1.255736377E2,-7.082950089E1
1.256831465E2,-7.066361540E1
1.257903625E2,-6.992378780E1
1.258976144E2,-6.939201742E1
1.260063229E2,-7.017487903E1
1.261148008E2,-7.118058379E1
1.262234014E2,-7.138961784E1
1.263277532E2,-7.040621206E1
1.264334680E2,-6.994123214E1
1.265403226E2,-6.889341878E1
1.266482166E2,-5.263251116E1
1.267570364E2,-6.113527196E1
1.268655659E2,-3.976688734E1
1.269737119E2,-2.413756756E1
1.270775805E2,-2.704443313E1
1.271834857E2,-2.527135738E1
1.272903024E2,-2.629338367E1
1.273988337E2,-2.729046493E1
1.275071169E2,-2.877842716E1
1.276156210E2,-2.879425514E1
1.277235193E2,-3.554888977E1
1.278322182E2,-3.527732504E1
1.279401878E2,-3.575249605E1
1.280456902E2,-3.855011336E1
1.281500877E2,-3.651379793E1
1.282569740E2,-3.954306905E1
1.283656053E2,-3.892612235E1
1.284736382E2,-3.913035958E1
1.285823513E2,-4.217523184E1
1.286904966E2,-4.039592973E1
1.287991963E2,-4.387383330E1
1.289069017E2,-4.409535872E1
1.290153042E2,-4.689697683E1
1.291235028E2,-4.572450191E1
1.292322797E2,-4.739103981E1
1.293403707E2,-4.873215349E1
1.294488412E2,-5.012142476E1
1.295570137E2,-5.176820621E1
1.296655685E2,-5.299640067E1
1.297736242E2,-5.294337042E1
1.298822866E2,-5.383492499E1
1.299903915E2,-5.275829336E1
1.300978194E2,-5.417779381E1
1.302045360E2,-5.255116781E1
1.303111564E2,-5.308240868E1
1.304166379E2,-5.312234143E1
1.305235538E2,-5.320864192E1
1.306310763E2,-5.229399501E1
1.307386015E2,-5.248295006E1
1.308444736E2,-5.310480515E1
1.309498845E2,-5.265307162E1
1.310577364E2,-5.205199412E1
1.311644587E2,-5.255117550E1
1.312733454E2,-5.320489942E1
1.313778535E2,-5.403969501E1
1.314831855E2,-5.490547656E1
1.315919162E2,-5.584050791E1
1.316999415E2,-5.671293619E1
1.318084040E2,-5.879218473E1
1.319164437E2,-5.969917469E1
1.320249977E2,-6.060068301E1
1.321332105E2,-6.140883243E1
1.322418144E2,-6.206138193E1
1.323498239E2,-6.254288733E1
1.324585100E2,-6.289458920E1
1.325665335E2,-6.359091177E1
1.326734131E2,-6.382505127E1
1.327820998E2,-6.384887843E1
1.328909375E2,-6.383121746E1
1.329997479E2,-6.413455644E1
1.331082290E2,-6.439893822E1
1.332164407E2,-6.429879002E1
1.333250836E2,-6.450480427E1
1.334331748E2,-6.444622031E1
1.335418835E2,-6.487918210E1
1.336498425E2,-6.487662669E1
1.337585080E2,-6.522309413E1
1.338665178E2,-6.529071584E1
1.339752514E2,-6.535365402E1
1.340831776E2,-6.627137813E1
1.341918653E2,-6.627895247E1
1.342996966E2,-6.689455338E1
1.344082973E2,-6.724393620E1
1.345163330E2,-6.807459775E1
1.346248762E2,-6.820731242E1
1.347330848E2,-6.868413674E1
1.348417703E2,-6.945232867E1
1.349496527E2,-6.923249212E1
1.350583978E2,-6.930611305E1
1.351664243E2,-6.942527286E1
1.352751984E2,-6.950769401E1
1.353830443E2,-6.983041911E1
1.354918423E2,-7.042881903E1
1.355996608E2,-7.106398665E1
1.357082704E2,-7.069370826E1
1.358164520E2,-7.092432383E1
1.359250734E2,-7.156012516E1
1.360329649E2,-7.064418248E1
1.361391021E2,-7.144507890E1
1.362478115E2,-7.176715731E1
1.363567165E2,-7.155529743E1
1.364652474E2,-7.285883778E1
1.365741419E2,-7.119012848E1
1.366829735E2,-7.131967436E1
1.367918264E2,-5.790434720E1
1.368995887E2,-2.795310739E1
1.370085117E2,-3.078150511E1
1.371163916E2,-2.959486705E1
1.372251853E2,-3.182788581E1
1.373329831E2,-3.181529182E1
1.374417788E2,-3.387643590E1
1.375496577E2,-3.323270710E1
1.376583893E2,-3.485339346E1
1.377662775E2,-3.581023011E1
1.378737117E2,-3.568641973E1
1.379823867E2,-3.721370269E1
1.380881873E2,-3.788279672E1
1.381952437E2,-3.913719763E1
1.382996317E2,-4.043230482E1
1.384083138E2,-4.176552083E1
1.385161409E2,-4.468976526E1
1.386246876E2,-4.620574808E1
1.387328524E2,-4.781451781E1
1.388416494E2,-4.929558711E1
1.389495952E2,-5.058493323E1
1.390583447E2,-5.157650288E1
1.391661790E2,-5.213323506E1
1.392748157E2,-5.238454559E1
1.393828025E2,-5.231502071E1
1.394914958E2,-5.210651369E1
1.395995292E2,-5.181447382E1
1.397082861E2,-5.170697219E1
1.398160290E2,-5.168680245E1
1.399198465E2,-5.188416269E1
1.400282438E2,-5.217513532E1
1.401327239E2,-5.252803994E1
1.402413313E2,-5.297535743E1
1.403494163E2,-5.353402061E1
1.404581188E2,-5.421568608E1
1.405660695E2,-5.496250068E1
1.406748754E2,-5.574386011E1
1.407827352E2,-5.664590402E1
1.408914638E2,-5.766859766E1
1.409994870E2,-5.872346413E1
1.411078880E2,-6.111953586E1
1.412159304E2,-6.234872013E1
1.413244330E2,-6.367066033E1
1.414328670E2,-6.471416633E1
1.415415985E2,-6.612155121E1
1.416493981E2,-6.691371387E1
1.417583621E2,-6.702344659E1
1.418660148E2,-6.632625316E1
1.419747361E2,-6.674540656E1
1.420826645E2,-6.748459920E1
1.421914738E2,-6.688706385E1
1.422993005E2,-6.559654461E1
1.424079300E2,-6.591842820E1
1.425158795E2,-6.599383689E1
1.426244847E2,-6.638647246E1
1.427326893E2,-6.645645023E1
1.428413880E2,-6.582025600E1
1.429492899E2,-6.663638051E1
1.430580090E2,-6.542432671E1
1.431659778E2,-6.340317618E1
1.432747446E2,-6.545493080E1
1.433826457E2,-6.828459755E1
1.434912967E2,-6.817762585E1
1.435992557E2,-6.850208248E1
1.437081934E2,-6.929217728E1
1.438158765E2,-6.909670297E1
1.439242352E2,-6.999073156E1
1.440325948E2,-7.008001422E1
1.441413344E2,-6.930121203E1
1.442492435E2,-7.047931609E1
1.443578639E2,-7.100740943E1
1.444659098E2,-7.004477057E1
1.445746454E2,-7.189776917E1
1.446824328E2,-7.027976677E1
1.447912152E2,-7.032139403E1
1.448990923E2,-7.118974988E1
1.450079449E2,-7.310099910E1
1.451159306E2,-7.098920623E1
1.452245514E2,-7.278862436E1
1.453325145E2,-7.308669643E1
1.454410779E2,-7.058391876E1
1.455490943E2,-7.362567516E1
1.456577997E2,-7.128794746E1
1.457659108E2,-7.311185484E1
1.458712921E2,-7.290168002E1
1.459798934E2,-7.354086702E1
1.460887157E2,-7.212185119E1
1.461974655E2,-7.420686581E1
1.463029722E2,-7.416720936E1
1.464116111E2,-7.191171816E1
1.465159077E2,-2.340661685E1
1.466244698E2,-2.531175582E1
1.467324233E2,-2.472747447E1
1.468410362E2,-2.458985557E1
1.469490337E2,-2.735439237E1
1.470578228E2,-2.651804923E1
1.471657236E2,-2.725881946E1
1.472743130E2,-2.946565928E1
1.473824620E2,-2.816693926E1
1.474913069E2,-3.020255963E1
1.475990954E2,-3.128951133E1
1.477078379E2,-3.058430764E1
1.478156114E2,-3.297972644E1
1.479226662E2,-3.369701867E1
1.480311700E2,-3.641846465E1
1.481397579E2,-3.541774007E1
1.482484907E2,-3.774338943E1
1.483569712E2,-3.901254155E1
1.484656426E2,-3.922432789E1
1.485721298E2,-4.225969077E1
1.486787479E2,-4.241373245E1
1.487877080E2,-4.490124784E1
1.488962964E2,-4.646545953E1
1.490050419E2,-4.767574619E1
1.491134746E2,-5.084164299E1
1.492223677E2,-5.101995821E1
1.493308722E2,-5.262024082E1
1.494378683E2,-5.114578259E1
1.495465525E2,-4.902695411E1
1.496553938E2,-5.085306327E1
1.497639632E2,-4.842966457E1
1.498727251E2,-4.806709870E1
1.499802330E2,-4.883636621E1
1.500889654E2,-4.749466011E1
1.501976946E2,-4.678302321E1
1.503065360E2,-4.707930578E1
1.504150862E2,-4.794900615E1
1.505235412E2,-4.856893922E1
1.506321473E2,-4.931316604E1
1.507409556E2,-5.024675690E1
1.508489382E2,-5.116703948E1
1.509576611E2,-5.219333375E1
1.510655104E2,-5.325367338E1
1.511740925E2,-5.433657904E1
1.512822924E2,-5.558142098E1
1.513912433E2,-5.690819105E1
1.514989265E2,-5.822442572E1
1.516075064E2,-6.059793391E1
1.517153754E2,-6.117181794E1
1.518239112E2,-6.176490791E1
1.519319954E2,-6.172625793E1
1.520390603E2,-6.172575723E1
1.521457299E2,-6.175000901E1
1.522546305E2,-6.159456232E1
1.523633337E2,-6.140169520E1
1.524723182E2,-6.140107154E1
1.525808190E2,-6.110168436E1
1.526893951E2,-6.122169910E1
1.527982686E2,-6.142643681E1
1.529067066E2,-6.186303196E1
1.530135962E2,-6.203888502E1
1.531222465E2,-6.244298360E1
1.532309473E2,-6.263485215E1
1.533396492E2,-6.303801235E1
1.534473667E2,-6.340635993E1
1.535541095E2,-6.376199916E1
1.536629602E2,-6.439750690E1
1.537675298E2,-6.488559566E1
1.538763389E2,-6.520338754E1
1.539819565E2,-6.449264145E1
1.540908143E2,-6.591678391E1
1.541987176E2,-6.668268628E1
1.543074479E2,-6.651598240E1
1.544153765E2,-6.524305767E1
1.545238662E2,-6.790916428E1
1.546320518E2,-6.819644677E1
1.547381350E2,-6.685535081E1
1.548439489E2,-6.707945506E1
1.549486557E2,-6.662593130E1
1.550571826E2,-6.751820812E1
1.551653963E2,-6.732629793E1
1.552742329E2,-6.762157680E1
1.553819352E2,-6.998135397E1
1.554903974E2,-6.978383633E1
1.555986925E2,-7.013945381E1
1.557074546E2,-6.731781230E1
1.558152020E2,-6.840740445E1
1.559235713E2,-6.799225178E1
1.560318255E2,-6.780958844E1
1.561405514E2,-7.054570018E1
1.562486404E2,-7.114562759E1
1.563573530E2,-7.016375253E1
1.564654220E2,-6.812184589E1
1.565726011E2,-7.072542944E1
1.566813993E2,-7.246002619E1
1.567900415E2,-2.598920473E1
1.568986210E2,-2.642298004E1
1.570073474E2,-2.588756860E1
1.571151649E2,-2.837558225E1
1.572239025E2,-2.744205390E1
1.573318175E2,-2.851218116E1
1.574384139E2,-3.020847225E1
1.575429696E2,-2.920374902E1
1.576484946E2,-3.130740871E1
1.577572102E2,-3.131317396E1
1.578651931E2,-3.269278570E1
1.579740981E2,-3.338483112E1
1.580819346E2,-3.476064866E1
1.581905748E2,-3.644189974E1
1.582984730E2,-3.674423402E1
1.584065497E2,-3.815966696E1
1.585150159E2,-4.147736108E1
1.586197296E2,NaN
1.587268693E2,-4.550235623E1
1.588318241E2,-4.792590811E1
1.589398648E2,-5.045520416E1
1.590484782E2,-5.194381421E1
1.591521648E2,-5.227846982E1
1.592609060E2,-5.393083231E1
1.593650732E2,-5.131441507E1
1.594738061E2,-4.999005301E1
1.595818312E2,-5.074718962E1
1.596906971E2,-4.834560404E1
1.597985410E2,-4.842172153E1
1.599075978E2,-4.846338554E1
1.600149714E2,-4.802831039E1
1.601216729E2,-4.772587087E1
1.602278578E2,-4.770429169E1
1.603317435E2,-4.824860814E1
1.604402827E2,-4.844090181E1
1.605483801E2,-4.890173346E1
1.606571594E2,-4.936788710E1
1.607650806E2,-5.028296616E1
1.608737725E2,-5.053742715E1
1.609817673E2,-5.146748959E1
1.610904581E2,-5.269762024E1
1.611983387E2,-5.273989218E1
1.613073395E2,-5.449289657E1
1.614151222E2,-5.532456869E1
1.615236351E2,-5.841046040E1
1.616316992E2,-5.841192111E1
1.617378050E2,-5.883717900E1
1.618465086E2,-5.984273669E1
1.619553257E2,-6.119046534E1
1.620595533E2,-6.243285627E1
1.621649785E2,-6.393279271E1
1.622737262E2,-6.394416064E1
1.623816739E2,-6.493142319E1
1.624903608E2,-6.674685954E1
1.625982490E2,-6.343450532E1
1.627067609E2,-6.263503751E1
1.628148239E2,-6.478184444E1
1.629226310E2,-6.192951982E1
1.630313193E2,-6.218596480E1
1.631397656E2,-6.150810004E1
1.632482075E2,-6.189134917E1
1.633548622E2,-6.225885738E1
1.634624659E2,-6.250943814E1
1.635717283E2,-6.309423126E1
1.636804400E2,-6.345772195E1
1.637895122E2,-6.389166569E1
1.638982488E2,-6.444794489E1
1.640043983E2,-6.467709127E1
1.641129575E2,-6.614850360E1
1.642215803E2,-6.652383575E1
1.643300776E2,-6.753832674E1
1.644389561E2,-6.778575118E1
1.645476682E2,-6.772588784E1
1.646565462E2,-6.830584833E1
1.647648519E2,-6.907239556E1
1.648703557E2,-6.916690675E1
1.649770943E2,-6.977930149E1
1.650814984E2,-7.037482039E1
1.651905502E2,-6.997812269E1
1.652981497E2,-6.994341542E1
1.654066277E2,-6.795507464E1
1.655146506E2,-6.788868455E1
1.656234556E2,-6.795754449E1
1.657316891E2,-6.905236753E1
1.658408339E2,-6.936037107E1
1.659481034E2,-6.948398875E1
1.660557838E2,-6.923991327E1
1.661645115E2,-7.117686907E1
1.662732150E2,-7.099720501E1
1.663814733E2,-7.228649183E1
1.664901450E2,-6.763837336E1
1.665980684E2,-7.150510352E1
1.667068151E2,-2.798495811E1
1.668146078E2,-2.617023952E1
1.669189992E2,NaN
1.670258505E2,-2.620061476E1
1.671313756E2,-2.856210320E1
1.672400455E2,-2.853837705E1
1.673480323E2,-2.840029453E1
1.674568283E2,-3.091488593E1
1.675647478E2,-3.065026131E1
1.676733958E2,-3.102534208E1
1.677813093E2,-3.193926876E1
1.678901847E2,-3.280255742E1
1.679980026E2,-3.382165033E1
1.681070233E2,-3.508133590E1
1.682147427E2,-3.644071116E1
1.683233272E2,-3.945190123E1
1.684311393E2,-4.111424492E1
1.685396085E2,-4.311373542E1
1.686480152E2,-4.511144631E1
1.687546370E2,-4.708538715E1
1.688621496E2,-4.918492282E1
1.689712735E2,-5.102421155E1
1.690798869E2,-5.201986707E1
1.691888290E2,-5.192402895E1
1.692975349E2,-5.118249022E1
1.694037275E2,-5.035556257E1
1.695124320E2,-4.954352097E1
1.696214155E2,-4.863008209E1
1.697300515E2,-4.851717020E1
1.698377001E2,-4.847515530E1
1.699462173E2,-4.852701943E1
1.700551132E2,-4.875986624E1
1.701637947E2,-4.909611049E1
1.702725268E2,-4.956535793E1
1.703811873E2,-5.005680619E1
1.704899118E2,-5.077104722E1
1.705979230E2,-5.155968931E1
1.707064318E2,-5.241173072E1
1.708139538E2,-5.447491937E1
1.709213152E2,-5.559600385E1
1.710297995E2,-5.662607406E1
1.711384442E2,-5.779167083E1
1.712470748E2,-5.902806917E1
1.713556997E2,-6.011888530E1
1.714644794E2,-6.096547627E1
1.715689311E2,-6.193951341E1
1.716727853E2,-6.269583016E1
1.717812153E2,-6.277715371E1
1.718898513E2,-6.318765107E1
1.719978295E2,-6.317728183E1
1.721023572E2,-6.310140205E1
1.722089563E2,-6.350897989E1
1.723144557E2,-6.352217512E1
1.724232584E2,-6.292550355E1
1.725310170E2,-6.269404702E1
1.726397719E2,-6.115624026E1
1.727477612E2,-6.432136858E1
1.728566504E2,-6.454691401E1
1.729645159E2,-6.271376883E1
1.730732898E2,-6.332717299E1
1.731810743E2,-6.315252889E1
1.732897866E2,-6.333999545E1
1.733977342E2,-6.380731074E1
1.735065560E2,-6.435949776E1
1.736143415E2,-6.496231421E1
1.737230077E2,-6.565285574E1
1.738309088E2,-6.584984668E1
1.739395509E2,-6.662087179E1
1.740477539E2,-6.735768413E1
1.741564871E2,-6.790767654E1
1.742643062E2,-6.813620888E1
1.743729595E2,-6.872291218E1
1.744809863E2,-6.932094206E1
1.745898488E2,-7.039648278E1
1.746977310E2,-6.968407763E1
1.748064289E2,-6.972114999E1
1.749143289E2,-6.981557070E1
1.750231503E2,-7.011707810E1
1.751309286E2,-6.975186251E1
1.752373911E2,-7.072087904E1
1.753448611E2,-7.011659868E1
1.754537904E2,-7.093172808E1
1.755624733E2,-7.101948519E1
1.756715353E2,-7.030270628E1
1.757803444E2,-6.969652410E1
1.758888033E2,-7.091036721E1
1.759974277E2,-7.162609569E1
1.761062973E2,-7.057125308E1
1.762143508E2,-7.037876338E1
1.763229558E2,-7.050919294E1
1.764307322E2,-6.625933162E1
1.765392575E2,-7.229975087E1
1.766475438E2,-7.234205452E1
1.767564255E2,-7.184748575E1
1.768643616E2,-2.543878466E1
1.769693962E2,-2.547685916E1
1.770780627E2,-2.489110917E1
1.771870955E2,-2.459565666E1
1.772958416E2,-2.709539839E1
1.774048585E2,-2.643039199E1
1.775137222E2,-2.742711845E1
1.776222180E2,-2.846273704E1
1.777307448E2,-3.073065753E1
1.778394190E2,-3.117232172E1
