"Time (s)","Sound pressure level (dB)"
8.867409983E1,-6.748544652E1
8.878313250E1,-6.843537785E1
8.889172371E1,-6.734752402E1
8.900046867E1,-6.824729379E1
8.910746775E1,-6.830831312E1
8.921645375E1,-6.794891970E1
8.932410596E1,-6.857293110E1
8.942926088E1,-6.755265488E1
8.953816850E1,-6.986936717E1
8.964364529E1,-6.632725846E1
8.975239258E1,-6.688726700E1
8.986021408E1,-6.734584297E1
8.996898196E1,-6.926645839E1
9.007681550E1,-6.893505203E1
9.018554767E1,-7.022577567E1
9.029336083E1,-6.595590414E1
9.039876925E1,-6.704075090E1
9.050737888E1,-6.470633551E1
9.061640750E1,-6.561674028E1
9.072508583E1,-2.089367426E1
9.083068800E1,-2.271875267E1
9.093927958E1,-2.850158464E1
9.104344729E1,-3.386539028E1
9.115208554E1,-3.767690503E1
9.126009850E1,-3.996340488E1
9.136868625E1,-4.152103613E1
9.147674925E1,-4.267134641E1
9.158581783E1,-4.349944531E1
9.169324621E1,-4.486507828E1
9.180123308E1,-4.561737497E1
9.190996292E1,-4.621259680E1
9.201877388E1,-4.680969424E1
9.212661850E1,-4.719052075E1
9.223538821E1,-4.758226401E1
9.234336633E1,-4.796384104E1
9.245054267E1,-4.845467036E1
9.255632313E1,-4.917866101E1
9.266452729E1,-4.969596447E1
9.277328158E1,-5.012120871E1
9.288208800E1,-5.068758368E1
9.299065229E1,-5.142594422E1
9.309768425E1,-5.192383296E1
9.320636950E1,-5.209410332E1
9.331764075E1,-5.266207034E1
9.342617988E1,-5.294047505E1
9.353496938E1,-5.334188691E1
9.364340063E1,-5.388876007E1
9.375205992E1,-5.384726267E1
9.385995029E1,-5.405121482E1
9.396877817E1,-5.472546506E1
9.407666217E1,-5.472770362E1
9.418358812E1,-5.523892938E1
9.428735229E1,-5.608864990E1
9.439311142E1,-5.628030105E1
9.450186279E1,-5.678080532E1
9.460988133E1,-5.729465482E1
9.471859708E1,-5.774394245E1
9.482642679E1,-5.797422672E1
9.493526521E1,-5.813907661E1
9.504323829E1,-5.817515981E1
9.515206521E1,-5.897795546E1
9.525984675E1,-5.933008896E1
9.536845767E1,-5.997233708E1
9.547654625E1,-6.025833600E1
9.558518975E1,-6.116230638E1
9.569307571E1,-6.156986516E1
9.580164996E1,-6.124388629E1
9.590982367E1,-6.198633849E1
9.601855625E1,-6.228014017E1
9.612639279E1,-6.219246016E1
9.623344404E1,-6.262540800E1
9.634210988E1,-6.272857738E1
9.645098029E1,-6.287427290E1
9.655976079E1,-6.419834565E1
9.666859163E1,-6.332053431E1
9.677637350E1,-6.342547624E1
9.688507913E1,-6.452898031E1
9.699303046E1,-6.378532694E1
9.710156483E1,-6.323909966E1
9.720973333E1,-6.393181022E1
9.731728363E1,-6.425241100E1
9.742590338E1,-6.524687690E1
9.753446667E1,-6.505289931E1
9.764292817E1,-6.492366374E1
9.775214204E1,-6.651924076E1
9.785977913E1,-6.770340025E1
9.796380079E1,-6.662024140E1
9.807059704E1,-6.708979873E1
9.817632079E1,-6.787995600E1
9.828491004E1,-6.851663025E1
9.839297329E1,-6.736770730E1
9.849701583E1,-6.668903171E1
9.860389783E1,-6.681492077E1
9.870943133E1,-6.692948576E1
9.881812492E1,-6.897101186E1
9.892636154E1,-6.802476091E1
9.903506729E1,-6.849797717E1
9.914295558E1,-6.878539972E1
9.925175321E1,-6.985999487E1
9.935957692E1,-7.207547498E1
9.946831708E1,-7.023375169E1
9.957637946E1,-6.985424821E1
9.968523363E1,-6.851495753E1
9.979279838E1,-6.702006827E1
9.990140133E1,-6.719234216E1
1.000093896E2,-6.702295161E1
1.001180960E2,-6.438482273E1
1.002262876E2,-6.668159964E1
1.003348899E2,-6.829409711E1
1.004428548E2,-5.881039320E1
1.005499033E2,-6.864634323E1
1.006585366E2,-6.917420078E1
1.007674411E2,-6.972926068E1
1.008760871E2,-1.870820387E1
1.009805153E2,-2.558186810E1
1.010841831E2,-3.000517843E1
1.011928055E2,-3.322303217E1
1.013014472E2,-3.530621612E1
1.014094531E2,-3.673510828E1
1.015137236E2,-3.770772260E1
1.016223101E2,-3.840065154E1
1.017261801E2,-3.895752417E1
1.018349658E2,-3.957173027E1
1.019428300E2,-4.019300079E1
1.020515625E2,-4.073897913E1
1.021594356E2,-4.132699664E1
1.022638594E2,-4.186297456E1
1.023724841E2,-4.237520835E1
1.024812561E2,-4.294547781E1
1.025899348E2,-4.425106422E1
1.026968986E2,-4.483227421E1
1.028054473E2,-4.548443628E1
1.029093255E2,-4.613461446E1
1.030180565E2,-4.664992617E1
1.031262615E2,-4.734673063E1
1.032348836E2,-4.793527779E1
1.033427525E2,-4.860581182E1
1.034514497E2,-4.947396989E1
1.035593829E2,-4.989871391E1
1.036682737E2,-5.047298976E1
1.037761817E2,-5.081333634E1
1.038848618E2,-5.208621878E1
1.039928731E2,-5.222710914E1
1.041014288E2,-5.284371309E1
1.042093915E2,-5.311625383E1
1.043178551E2,-5.346848879E1
1.044259416E2,-5.384990229E1
1.045347456E2,-5.424281907E1
1.046426679E2,-5.415230733E1
1.047476897E2,-5.445223759E1
1.048564188E2,-5.494123141E1
1.049653696E2,-5.517811564E1
1.050742232E2,-5.550060360E1
1.051829207E2,-5.593364152E1
1.052913941E2,-5.625666998E1
1.053999978E2,-5.674586755E1
1.055087015E2,-5.684295868E1
1.056174645E2,-5.692301435E1
1.057258291E2,-5.689707049E1
1.058302594E2,-5.747634955E1
1.059390155E2,-5.802001107E1
1.060481010E2,-5.844128552E1
1.061568359E2,-5.826481976E1
1.062623359E2,-5.864647378E1
1.063710266E2,-5.865724517E1
1.064759375E2,-5.943926253E1
1.065844815E2,-6.035739231E1
1.066923984E2,-6.097717987E1
1.068013130E2,-6.092939108E1
1.069092587E2,-6.159933952E1
1.070178414E2,-6.183862784E1
1.071258288E2,-6.210012459E1
1.072346033E2,-6.256154573E1
1.073424280E2,-6.425748520E1
1.074510969E2,-6.382600985E1
1.075590866E2,-6.372150455E1
1.076679801E2,-6.255999279E1
1.077758199E2,-6.036353799E1
1.078836768E2,-6.179701416E1
1.079922257E2,-6.463174145E1
1.080969029E2,-6.565241389E1
1.082056795E2,-6.431384662E1
1.083169533E2,-6.634679172E1
1.084256363E2,-6.677943651E1
1.085342938E2,-6.751118161E1
1.086425195E2,-6.829736675E1
1.087513178E2,-6.885131504E1
1.088591038E2,-6.898467933E1
1.089678528E2,-6.714319152E1
1.090758063E2,-6.380781982E1
1.091847747E2,-6.476085443E1
1.092924871E2,-6.319318062E1
1.094012711E2,-6.518408997E1
1.095090360E2,-6.735440067E1
1.096177666E2,-6.870498326E1
1.097257442E2,-7.135162726E1
1.098343493E2,-7.130476034E1
1.099424284E2,-6.950520612E1
1.100513086E2,-6.799516942E1
1.101591820E2,-6.970255547E1
1.102678844E2,-6.975830982E1
1.103756551E2,-6.407915977E1
1.104843415E2,-6.708349697E1
1.105921812E2,-6.932771738E1
1.107007975E2,-6.840561321E1
1.108089159E2,-2.019242064E1
1.109157420E2,-2.360157240E1
1.110196115E2,-2.959351913E1
1.111255677E2,-3.492076762E1
1.112293039E2,-3.858606701E1
1.113350173E2,-4.065527677E1
1.114422275E2,-4.207713883E1
1.115511050E2,-4.322868159E1
1.116590457E2,-4.412330413E1
1.117666219E2,-4.490879043E1
1.118752166E2,-4.627854100E1
1.119792840E2,NaN
1.120862203E2,-4.690013908E1
1.121922960E2,-4.815971091E1
1.123008437E2,-4.880690877E1
1.124090259E2,-4.956164462E1
1.125128569E2,-5.034686083E1
1.126195158E2,-5.106194404E1
1.127257635E2,-5.167619764E1
1.128345510E2,-5.249780402E1
1.129424198E2,-5.322235983E1
1.130512860E2,-5.394766436E1
1.131589624E2,-5.448245135E1
1.132677868E2,-5.509462677E1
1.133757068E2,-5.583575992E1
1.134843602E2,-5.681602990E1
1.135922806E2,-5.724828492E1
1.137008990E2,-5.759945982E1
1.138090113E2,-5.768412924E1
1.139177871E2,-5.787220623E1
1.140255517E2,-5.837465836E1
1.141342228E2,-5.873948692E1
1.142423449E2,-5.894325170E1
1.143510912E2,-5.930037585E1
1.144590263E2,-5.906343114E1
1.145678082E2,-5.926529028E1
1.146755500E2,-5.918893447E1
1.147840399E2,-5.964171614E1
1.148921655E2,-5.943442160E1
1.150008060E2,-5.970431383E1
1.151087912E2,-6.036919028E1
1.152175545E2,-6.008762149E1
1.153255233E2,-6.042326959E1
1.154347273E2,-6.056966315E1
1.155421970E2,-6.097163315E1
1.156487643E2,-6.085070089E1
1.157574769E2,-6.094141269E1
1.158662090E2,-6.211563719E1
1.159750034E2,-6.257266388E1
1.160834550E2,-6.277715561E1
1.161920095E2,-6.309658583E1
1.163006601E2,-6.350298119E1
1.164088025E2,-6.481351680E1
1.165175560E2,-6.415605359E1
1.166255204E2,-6.418121681E1
1.167322369E2,-6.470214843E1
1.168410300E2,-6.402333205E1
1.169501484E2,-6.498403127E1
1.170587212E2,-6.568667546E1
1.171635938E2,-6.642975551E1
1.172723596E2,-6.712409231E1
1.173806431E2,-6.755777213E1
1.174891331E2,-6.523115963E1
1.175980683E2,-6.561037621E1
1.177066680E2,-6.699780832E1
1.178157178E2,-6.598596109E1
1.179243375E2,-6.682630737E1
1.180331280E2,-6.843431277E1
1.181419200E2,-6.764415746E1
1.182505992E2,-6.567600004E1
1.183586525E2,-6.933710529E1
1.184674704E2,-7.011618280E1
1.185752329E2,-6.798494159E1
1.186839338E2,-6.882223616E1
1.187918543E2,-6.716431926E1
1.189003257E2,-6.588467913E1
1.190085548E2,-6.826278823E1
1.191123873E2,-6.921173507E1
1.192211752E2,-6.895117445E1
1.193252593E2,-6.753306717E1
1.194340067E2,-6.885532182E1
1.195418837E2,-6.601657504E1
1.196505086E2,-6.454032431E1
1.197585661E2,-6.367623102E1
1.198672350E2,-6.516572905E1
1.199754640E2,-6.689814869E1
1.200833765E2,-6.995791018E1
1.201917974E2,-6.693880638E1
1.203006330E2,-7.017083546E1
1.204084447E2,-6.853943422E1
1.205154278E2,-3.072541685E1
1.206240988E2,-1.815554822E1
1.207293524E2,-2.289540499E1
1.208379254E2,-2.876877596E1
1.209417726E2,-3.379757084E1
1.210488253E2,-3.705935841E1
1.211562822E2,-3.904089579E1
1.212652343E2,-4.041011486E1
1.213731874E2,-4.153674328E1
1.214819880E2,-4.337989963E1
1.215881122E2,-4.416995865E1
1.216939799E2,-4.495825709E1
1.218029228E2,-4.580201192E1
1.219083743E2,-4.648598050E1
1.220171690E2,-4.719082036E1
1.221250230E2,-4.790082083E1
1.222337948E2,-4.859292393E1
1.223418240E2,-4.952716370E1
1.224505363E2,-5.050108999E1
1.225585111E2,-5.122104307E1
1.226671780E2,-5.187501374E1
1.227751091E2,-5.318053199E1
1.228834560E2,-5.409916400E1
1.229916694E2,-5.459088956E1
1.231004630E2,-5.508096642E1
1.232084379E2,-5.536779667E1
1.233171192E2,-5.548949451E1
1.234250898E2,-5.589714732E1
1.235304377E2,-5.604226414E1
1.236391665E2,-5.609417594E1
1.237480408E2,-5.636691152E1
1.238558860E2,-5.624874611E1
1.239649637E2,-5.647825366E1
1.240712015E2,-5.659892863E1
1.241801202E2,-5.654157694E1
1.242891676E2,-5.638619427E1
1.243978785E2,-5.695541077E1
1.245065075E2,-5.724490199E1
1.246155588E2,-5.738944494E1
1.247242248E2,-5.773981572E1
1.248306394E2,-5.729706112E1
1.249377522E2,-5.755882250E1
1.250467363E2,-5.800825786E1
1.251555650E2,-5.840752933E1
1.252645261E2,-5.875714148E1
1.253731069E2,-5.835985314E1
1.254818594E2,-5.931204054E1
1.255910266E2,-5.958116219E1
1.256985163E2,-6.014565709E1
1.258071672E2,-6.083324856E1
1.259158276E2,-6.113732772E1
1.260245018E2,-6.125488130E1
1.261331395E2,-6.166340603E1
1.262416835E2,-6.247577027E1
1.263474320E2,-6.259822632E1
1.264560987E2,-6.295623803E1
1.265649680E2,-6.318340353E1
1.266725284E2,-6.316969345E1
1.267812257E2,-6.335564621E1
1.268899268E2,-6.430225608E1
1.269987779E2,-6.668024508E1
1.271073978E2,-6.638287432E1
1.272161578E2,-6.537431142E1
1.273248982E2,-6.427960688E1
1.274335515E2,-6.640880699E1
1.275416115E2,-6.678790990E1
1.276503676E2,-6.860839492E1
1.277581185E2,-6.675835939E1
1.278668093E2,-6.741835092E1
1.279748742E2,-6.618554367E1
1.280836460E2,-6.822770658E1
1.281913586E2,-6.874941429E1
1.283000837E2,-6.923819458E1
1.284080679E2,-6.766714969E1
1.285168172E2,-6.890104151E1
1.286249286E2,-6.789496652E1
1.287293417E2,-6.867453911E1
1.288380926E2,-6.666592819E1
1.289468035E2,-6.717463758E1
1.290554897E2,-6.825683801E1
1.291643310E2,-6.796126381E1
1.292730807E2,-6.834043756E1
1.293822507E2,-6.747071410E1
1.294909911E2,-6.812582326E1
1.295960129E2,-6.770699517E1
1.297023413E2,-7.068289751E1
1.298080444E2,-6.979110507E1
1.299168114E2,-6.703798864E1
1.300246715E2,-6.585739068E1
1.301336142E2,-6.759546586E1
1.302416328E2,-7.022987858E1
1.303471442E2,-7.267065206E1
1.304538469E2,-7.181939945E1
1.305581733E2,-1.850292611E1
1.306672050E2,-1.898059622E1
1.307746514E2,-2.475783074E1
1.308805466E2,-3.036355247E1
1.309891815E2,-3.679201961E1
1.310980598E2,-3.832779764E1
1.312040535E2,-3.956400332E1
1.313081115E2,-4.065261410E1
1.314137522E2,-4.158271424E1
1.315205222E2,-4.239610596E1
1.316245784E2,-4.302091609E1
1.317334876E2,-4.377649108E1
1.318413060E2,-4.449804300E1
1.319500877E2,-4.515874440E1
1.320579339E2,-4.586221609E1
1.321668778E2,-4.659592321E1
1.322747249E2,-4.758497667E1
1.323833721E2,-4.932607948E1
1.324911146E2,-4.999180101E1
1.325960700E2,-5.103214601E1
1.327046333E2,-5.181516187E1
1.328132838E2,-5.245939775E1
1.329218843E2,-5.315028716E1
1.330307657E2,-5.383903459E1
1.331395561E2,-5.468444223E1
1.332483876E2,-5.507463671E1
1.333542823E2,-5.560105483E1
1.334656643E2,-5.589658267E1
1.335739209E2,-5.570567180E1
1.336780490E2,-5.606604586E1
1.337865068E2,-5.607708800E1
1.338911112E2,-5.619607610E1
1.339997552E2,-5.632073980E1
1.341078695E2,-5.616003022E1
1.342139027E2,-5.643884400E1
1.343189843E2,-5.594532256E1
1.344246002E2,-5.585480086E1
1.345325129E2,-5.591464882E1
1.346412682E2,-5.625596914E1
1.347500928E2,-5.641226286E1
1.348580345E2,-5.663107048E1
1.349667853E2,-5.672201850E1
1.350745589E2,-5.735782505E1
1.351833308E2,-5.775664594E1
1.352912218E2,-5.756474633E1
1.353998434E2,-5.800385034E1
1.355079185E2,-5.847185443E1
1.356164265E2,-5.880393526E1
1.357244534E2,-5.932174976E1
1.358285061E2,-5.959959540E1
1.359364896E2,-6.005070107E1
1.360411708E2,-6.105622405E1
1.361501182E2,-6.076289396E1
1.362579526E2,-6.095254736E1
1.363665755E2,-6.171561812E1
1.364745252E2,-6.211275135E1
1.365832248E2,-6.358006200E1
1.366910145E2,-6.302690383E1
1.367995034E2,-6.383939498E1
1.369077782E2,-6.599525213E1
1.370164538E2,-6.562348089E1
1.371244506E2,-6.573266769E1
1.372331771E2,-6.688534415E1
1.373411451E2,-6.611493439E1
1.374498767E2,-6.660764420E1
1.375578313E2,-6.754728582E1
1.376667104E2,-6.670052211E1
1.377743852E2,-6.818586879E1
1.378831280E2,-6.840687793E1
1.379909895E2,-6.901496286E1
1.380996299E2,-7.079739753E1
1.382077377E2,-7.014726058E1
1.383144923E2,-6.871105016E1
1.384234163E2,-6.934638910E1
1.385321826E2,-6.898778903E1
1.386411078E2,-6.972853137E1
1.387499253E2,-7.041496567E1
1.388575931E2,-7.088586963E1
1.389665885E2,-7.085882491E1
1.390741736E2,-6.962434660E1
1.391826900E2,-6.803496384E1
1.392909664E2,-6.876214681E1
1.393997220E2,-7.209996772E1
1.395076823E2,-6.920831772E1
1.396163148E2,-6.873525785E1
1.397243828E2,-6.874418756E1
1.398332335E2,-6.870789074E1
1.399409505E2,-7.046133272E1
1.400498336E2,-6.935638426E1
1.401576798E2,-6.909474478E1
1.402663666E2,-7.042732217E1
1.403742607E2,-5.896367098E1
1.404828781E2,-6.960790077E1
1.405908242E2,-6.989009000E1
1.406995968E2,-1.945653416E1
1.408076002E2,-2.107017619E1
1.409162910E2,-2.614051608E1
1.410243162E2,-3.010640711E1
1.411309397E2,-3.223837627E1
1.412395928E2,-3.325404205E1
1.413483840E2,-3.395276906E1
1.414570542E2,-3.460090556E1
1.415644309E2,-3.509141170E1
1.416732448E2,-3.554291072E1
1.417825200E2,-3.597348022E1
1.418907437E2,-3.694374573E1
1.419993787E2,-3.740900061E1
1.421074727E2,-3.787414214E1
1.422162382E2,-4.472224650E1
1.423241080E2,-4.581900802E1
1.424326965E2,-4.640807712E1
1.425408289E2,-4.687608038E1
1.426494895E2,-4.747351183E1
1.427575075E2,-4.802095764E1
1.428661628E2,-4.855933525E1
1.429741690E2,-4.915756611E1
1.430830196E2,-4.956991374E1
1.431908046E2,-5.018952708E1
1.432958325E2,-5.092072341E1
1.434046509E2,-5.136883948E1
1.435135403E2,-5.183719458E1
1.436219315E2,-5.217838790E1
1.437293830E2,-5.259657644E1
1.438381488E2,-5.290913026E1
1.439470727E2,-5.331187237E1
1.440558252E2,-5.361681421E1
1.441648419E2,-5.420338901E1
1.442736008E2,-5.419150109E1
1.443819273E2,-5.467002304E1
1.444906873E2,-5.490751278E1
1.445975863E2,-5.575463921E1
1.447062626E2,-5.598644847E1
1.448108834E2,-5.630034321E1
1.449176060E2,-5.659180509E1
1.450239768E2,-5.717099011E1
1.451317727E2,-5.734641293E1
1.452362901E2,-5.758261786E1
1.453406151E2,-5.784741283E1
1.454493936E2,-5.810021960E1
1.455572448E2,-5.855155794E1
1.456624247E2,-5.944317330E1
1.457714847E2,-6.019018817E1
1.458801327E2,-6.005658867E1
1.459886924E2,-6.082180637E1
1.460973850E2,-6.102519694E1
1.462058789E2,-6.113168542E1
1.463149279E2,-6.159023077E1
1.464201835E2,-6.134227698E1
1.465238877E2,-6.184451735E1
1.466326267E2,-6.206048297E1
1.467405848E2,-6.244592922E1
1.468493983E2,-6.329997135E1
1.469572159E2,-6.375603621E1
1.470660434E2,-6.438308031E1
1.471738926E2,-6.456688637E1
1.472827773E2,-6.575226458E1
1.473904513E2,-6.556498220E1
1.474986642E2,-6.689902848E1
1.476071110E2,-6.671438105E1
1.477120005E2,-6.649801252E1
1.478205765E2,-6.695560066E1
1.479253413E2,-7.036831475E1
1.480341828E2,-6.835169961E1
1.481404408E2,-6.770516403E1
1.482476255E2,-6.791055137E1
1.483563267E2,-6.771996023E1
1.484651012E2,-6.848644926E1
1.485738735E2,-6.891732748E1
1.486824610E2,-6.822756572E1
1.487903244E2,-7.013148441E1
1.488988777E2,-7.002026464E1
1.490070918E2,-6.973661287E1
1.491138649E2,-6.883646285E1
1.492226270E2,-6.981698484E1
1.493286898E2,-6.946623608E1
1.494372076E2,-6.921371056E1
1.495421920E2,-6.918964540E1
1.496508311E2,-6.878827330E1
1.497570542E2,-6.963999749E1
1.498658187E2,-6.949061157E1
1.499739399E2,-6.980316913E1
1.500822193E2,-6.887291000E1
1.501903556E2,-6.909493968E1
1.502989001E2,-6.703726543E1
1.504069683E2,-6.822069492E1
1.505157549E2,-7.027629200E1
1.506236848E2,-6.853851158E1
1.507306798E2,-2.368573479E1
1.508352190E2,-2.432722107E1
1.509403762E2,-2.998698419E1
1.510489863E2,-3.505253767E1
1.511569949E2,-3.869450778E1
1.512658505E2,-4.084621936E1
1.513736853E2,-4.228062805E1
1.514823251E2,-4.344589395E1
1.515901570E2,-4.457559392E1
1.516987946E2,-4.499564808E1
1.518068142E2,-4.549229086E1
1.519156024E2,-4.584776077E1
1.520236130E2,-4.635936374E1
1.521322673E2,-4.690338744E1
1.522403132E2,-4.747412652E1
1.523491233E2,-4.800958144E1
1.524568695E2,-4.855616898E1
1.525654985E2,-4.930988974E1
1.526737219E2,-4.995609205E1
1.527777486E2,-5.062583675E1
1.528862668E2,-5.219412642E1
1.529901295E2,-5.301409740E1
1.530987780E2,-5.362290522E1
1.532068439E2,-5.420772588E1
1.533156251E2,-5.501673864E1
1.534235197E2,-5.587357624E1
1.535323593E2,-5.617013814E1
1.536402356E2,-5.705367523E1
1.537488473E2,-5.730925820E1
1.538568698E2,-5.767653293E1
1.539657242E2,-5.821761392E1
1.540734464E2,-5.863606046E1
1.541815211E2,-5.909022342E1
1.542901443E2,-5.957468161E1
1.543986527E2,-5.993323808E1
1.545067549E2,-6.024995835E1
1.546154665E2,-6.036295494E1
1.547233565E2,-6.039813209E1
1.548321200E2,-6.047373677E1
1.549401046E2,-6.062801045E1
1.550487989E2,-6.114897567E1
1.551567922E2,-6.188370685E1
1.552656272E2,-6.135471960E1
1.553733580E2,-6.167376280E1
1.554791746E2,-6.221905634E1
1.555843859E2,NaN
1.556900955E2,-6.235079105E1
1.557971845E2,-6.279859217E1
1.559052217E2,-6.327793167E1
1.560104972E2,-6.300938556E1
1.561154188E2,-6.350778550E1
1.562235405E2,-6.411053268E1
1.563322284E2,-6.451184512E1
1.564400519E2,-6.412801462E1
1.565488007E2,-6.435639910E1
1.566567073E2,-6.537604541E1
1.567652443E2,-6.534501837E1
1.568734592E2,-6.679033481E1
1.569821755E2,-6.663722157E1
1.570900216E2,-6.661763736E1
1.571968403E2,-6.705727776E1
1.573053923E2,-6.746989342E1
1.574143335E2,-6.774707645E1
1.575229902E2,-6.823502283E1
1.576319669E2,-6.894044925E1
1.577400510E2,-6.938977228E1
1.578452381E2,-6.829356383E1
1.579538857E2,-6.902159110E1
1.580628948E2,-6.863025800E1
1.581716563E2,-6.972562120E1
1.582801179E2,-7.091493855E1
1.583885003E2,-6.992066531E1
1.584970830E2,-7.189530304E1
1.586055920E2,-7.173852975E1
1.587144343E2,-7.276561409E1
1.588232755E2,-7.124762322E1
1.589320878E2,-7.071153525E1
1.590399386E2,-7.057831799E1
1.591487795E2,-7.114711779E1
1.592565432E2,-7.176699143E1
1.593634415E2,-7.232221512E1
1.594692718E2,-7.205402294E1
1.595732423E2,-7.180965448E1
1.596781439E2,-7.273068805E1
1.597870265E2,-7.083198606E1
1.598957042E2,-7.117265141E1
1.600043174E2,-7.012312733E1
1.601132041E2,-6.979119453E1
1.602220453E2,-7.164700042E1
1.603282664E2,-6.018135491E1
1.604369490E2,-6.090021749E1
1.605457970E2,-7.020084607E1
1.606546640E2,-7.057561345E1
1.607634430E2,-1.436150218E1
1.608719950E2,-1.709059610E1
1.609793668E2,-2.267932438E1
1.610884215E2,-2.711720719E1
1.611943960E2,-3.139170690E1
1.613029699E2,-3.251353845E1
1.614077436E2,-3.334461708E1
1.615137168E2,-3.402157029E1
1.616211511E2,-3.464640820E1
1.617293642E2,-3.527095813E1
1.618380049E2,-3.595117969E1
1.619468073E2,-3.658304306E1
1.620556005E2,-3.724692501E1
1.621643885E2,-3.792014199E1
1.622729953E2,-3.859594596E1
1.623815775E2,-3.940842267E1
1.624894470E2,-4.098729023E1
1.625981597E2,-4.174806141E1
1.627061940E2,-4.245261565E1
1.628149129E2,-4.314299435E1
1.629231020E2,-4.404450882E1
1.630316854E2,-4.498070048E1
1.631395920E2,-4.600665815E1
1.632483613E2,-4.686378936E1
1.633563315E2,-4.784099244E1
1.634651049E2,-4.874235973E1
1.635728504E2,-4.976606766E1
1.636817243E2,-5.046741754E1
1.637895145E2,-5.120579060E1
1.638981136E2,-5.153991589E1
1.640060296E2,-5.208062966E1
1.641148841E2,-5.204865774E1
1.642228058E2,-5.215618796E1
1.643305197E2,-5.209962101E1
1.644392413E2,-5.217139568E1
1.645478345E2,-5.217653279E1
1.646561249E2,-5.223672651E1
1.647626777E2,-5.222397558E1
1.648715568E2,-5.230444211E1
1.649801673E2,-5.172526067E1
1.650886833E2,-5.165709035E1
1.651972191E2,-5.197975611E1
1.653057748E2,-5.220688454E1
1.654136973E2,-5.243851320E1
1.655225983E2,-5.248203928E1
1.656314698E2,-5.271452724E1
1.657394370E2,-5.313959599E1
1.658450120E2,-5.366776389E1
1.659536623E2,-5.397212011E1
1.660626558E2,-5.436446923E1
1.661714569E2,-5.472998712E1
1.662801293E2,-5.558792636E1
1.663886763E2,-5.635528655E1
1.664972970E2,-5.653902575E1
1.666060554E2,-5.712159393E1
1.667146411E2,-5.806971101E1
1.668226815E2,-5.828617616E1
1.669313446E2,-5.839321896E1
1.670393500E2,-5.924087404E1
1.671464283E2,-6.000923178E1
1.672514437E2,-6.108025785E1
1.673560804E2,-6.139665371E1
1.674648467E2,-6.231790515E1
1.675727161E2,-6.233867747E1
1.676813110E2,-6.407006838E1
1.677892054E2,-6.439040753E1
1.678979703E2,-6.547591580E1
1.680059742E2,-6.688836203E1
1.681147610E2,-6.606950546E1
1.682227130E2,-6.668977562E1
1.683315572E2,-6.647766516E1
1.684393069E2,-6.604418515E1
1.685480905E2,-6.626553696E1
1.686560627E2,-6.635771904E1
1.687649132E2,-6.667651412E1
1.688725944E2,-6.784889272E1
1.689793873E2,-6.791557602E1
1.690880687E2,-6.840201060E1
1.691942594E2,-6.799948608E1
1.693028325E2,-6.884627966E1
1.694115619E2,-6.786286790E1
1.695203112E2,-6.833425531E1
1.696291354E2,-6.922745303E1
1.697350102E2,-6.768587614E1
1.698393060E2,-7.044592649E1
1.699481188E2,-6.961640013E1
1.700558653E2,-6.854644124E1
1.701647459E2,-7.197477526E1
1.702725986E2,-7.213794285E1
1.703813364E2,-7.059672685E1
1.704891823E2,-7.082836133E1
1.705978413E2,-2.008052159E1
1.707057736E2,-2.162764056E1
1.708143909E2,-2.713139470E1
1.709225803E2,-3.260684469E1
1.710312318E2,-3.685609575E1
1.711392243E2,-3.945289686E1
1.712479300E2,-4.114106097E1
1.713559871E2,-4.238764520E1
1.714647620E2,-4.335881377E1
1.715726558E2,-4.407765942E1
1.716814919E2,-4.469706327E1
1.717891674E2,-4.570039103E1
1.718977836E2,-4.618124556E1
1.720057445E2,-4.658161136E1
1.721144516E2,-4.713313934E1
1.722222059E2,-4.778611602E1
1.723290413E2,-4.813072334E1
1.724369721E2,-4.878251393E1
1.725436572E2,-4.917758639E1
1.726502552E2,-4.992513526E1
1.727558362E2,-5.033794619E1
1.728645091E2,-5.082745365E1
1.729723749E2,-5.259516381E1
1.730775628E2,NaN
1.731798667E2,-5.317255695E1
1.732884582E2,-5.365890556E1
1.733969519E2,-5.479646446E1
1.735056812E2,-5.560978813E1
1.736141839E2,-5.574213415E1
1.737209918E2,-5.626183524E1
1.738300446E2,-5.666010160E1
1.739387416E2,-5.718677057E1
1.740474576E2,-5.784479820E1
1.741556629E2,-5.841523958E1
1.742642350E2,-5.851793054E1
1.743725711E2,-5.889534930E1
1.744816188E2,-5.973049151E1
1.745889162E2,-5.995865164E1
1.746928905E2,-6.045289752E1
1.748014506E2,-6.056195211E1
1.749055976E2,-6.042526663E1
1.750143136E2,-6.097682184E1
1.751223890E2,-6.118772500E1
1.752308547E2,-6.162440512E1
1.753390099E2,-6.188953531E1
1.754449494E2,-6.251038011E1
1.755535427E2,-6.242250801E1
1.756625960E2,-6.257364070E1
1.757713871E2,-6.253110376E1
1.758802034E2,-6.371882440E1
1.759845438E2,-6.472077577E1
1.760889180E2,-6.485548268E1
1.761977221E2,-6.383504923E1
1.763055978E2,-6.381749469E1
1.764143308E2,-6.472256925E1
1.765222291E2,-6.579661076E1
1.766291551E2,-6.572784457E1
1.767329588E2,-6.624522183E1
1.768388400E2,-6.657699749E1
1.769474545E2,-6.709129271E1
1.770555336E2,-6.671130758E1
1.771642316E2,-6.737928391E1
1.772722720E2,-6.722814658E1
1.773808882E2,-6.689857790E1
